,brand,product,price,rating,rating_counts,link,material_info
382,Anouk,Men Printed Kurta with Pyjamas,1259,"4.3
|
20","|
20",https://www.myntra.com/kurta-sets/anouk/anouk-men-maroon-geometric-printed-kurta-with-white-pyjamas/18595716/buy,"Top fabric: 49% Cotton 44% Polyester 7% Viscose
Bottom fabric: 49% Cotton 44% Polyester 7% Viscose
Machine wash"
383,Benstoke,Men Kurta,509,"3.6
|
10","|
10",https://www.myntra.com/kurtas/benstoke/benstoke-men-purple-asymmetric-cottonkurta/17389108/buy,"Cotton 
Care Machine Wash"
384,MAG,Men Solid Kurta with Dhoti Pants,900,"4.8
|
10","|
10",https://www.myntra.com/kurta-sets/mag/mag-men-black--red-solid-kurta-with-dhoti-pants/11048154/buy,"Top fabric: Dupion Silk
Bottom fabric: Dupion Silk
Dry-clean"
385,Anouk,Men Solid Kurta,559,"4.8
|
5","|
5",https://www.myntra.com/kurtas/anouk/anouk-men-solid-knee-length-band-collar-kurta/18591166/buy,"100% Polyester, 
Machine wash"
386,House of Pataudi,Men Self Striped Jashn Kurta,2249,,,https://www.myntra.com/kurtas/house-of-pataudi/house-of-pataudi-men-self-striped-jashn-kurta/18635546/buy,"100% Polyester
Hand wash"
387,Fabindia,Men Striped Cotton Kurta,1499,,,https://www.myntra.com/kurtas/fabindia/fabindia-men-grey-striped-cotton-kurta/20426242/buy,"Cotton
Hand Wash"
388,indus route by Pantaloons,Men Short Kurta,899,,,https://www.myntra.com/kurtas/indus-route-by-pantaloons/indus-route-by-pantaloons-men-teal-woven-short-kurta/20496454/buy,"Cotton
Machine wash"
389,Kaifoo,Men Kurta with Dhoti Pants,899,"3.2
|
5","|
5",https://www.myntra.com/kurta-sets/kaifoo/kaifoo-men-black-dupion-silk-kurta-with-dhoti-pants/17762184/buy,"Dupion Silk
Machine Wash"
390,Anouk,Men Printed Kurta,809,"4
|
5","|
5",https://www.myntra.com/kurtas/anouk/anouk-men-maroon-printed-kurta/19065232/buy,"52% Polyester, 48% Cotton
Machine wash"
391,indus route by Pantaloons,Men Solid Short Kurta,899,,,https://www.myntra.com/kurtas/indus-route-by-pantaloons/indus-route-by-pantaloons-men-off-white-solid-short-kurta/20496450/buy,"Cotton
Machine wash"
392,Waahiba,Men Striped Kurta,749,"4.5
|
2","|
2",https://www.myntra.com/kurtas/waahiba/waahiba-men-purple-vertical-striped-long-kurta/19984882/buy,"Cotton Blend
Hand wash"
393,Jompers,Men Kurta,917,"4.2
|
34","|
34",https://www.myntra.com/kurtas/jompers/jompers-men-peach-coloured-thread-work-kurta/13955930/buy,"Cotton
Machine wash"
394,Kaifoo,Men Solid Cotton Kurta,499,"3.8
|
5","|
5",https://www.myntra.com/kurtas/kaifoo/kaifoo-men-brown-solid-straight-fit-cotton-kurta/20731506/buy,"Cotton
Machine Wash"
395,DEYANN,Printed Kurta with Dhoti Pants,1497,"4.2
|
14","|
14",https://www.myntra.com/kurta-sets/deyann/deyann-men-black--gold-toned-printed-kurta-with-dhoti-pants/12950306/buy,"Top fabric: Dupion Silk
Bottom fabric: Dupion Silk
Hand-wash"
396,DEYANN,Woven Design Kurta with Dhoti Pants,1497,"4.2
|
5","|
5",https://www.myntra.com/kurta-sets/deyann/deyann-men-red--gold-toned-woven-design-kurta-with-dhoti-pants/14205432/buy,"Top fabric: Dupion Silk
Bottom fabric: Dupion Silk
Dry-clean"
397,DEYANN,Men Geometric Printed Kurta,897,"2.8
|
8","|
8",https://www.myntra.com/kurtas/deyann/deyann-men-blue--gold-toned-geometric-printed-kurta/14283748/buy,"Dupion silk
Dry clean"
398,DEYANN,Men Checked Straight Kurta,897,"4.7
|
6","|
6",https://www.myntra.com/kurtas/deyann/deyann-men-yellow-checked-pure-cotton-mandarin-collar-straight-kurta/17687462/buy,"Pure cotton
Dry Clean Only. Do not use direct iron."
399,DEYANN,Woven Design Straight Kurta,897,"4.1
|
19","|
19",https://www.myntra.com/kurtas/deyann/deyann-men-yellow-woven-design-straight-kurta/7415453/buy,"Silk
Hand-wash"
400,DEYANN,Men Printed Kurta,897,"4.4
|
10","|
10",https://www.myntra.com/kurtas/deyann/deyann-men-copper-toned-printed-kurta/14293082/buy,"Dupion silk
Dry clean"
401,DEYANN PLUS,Solid Kurta with Patiala,1677,,,https://www.myntra.com/kurta-sets/deyann-plus/deyann-plus-men-off-white--red-solid-kurta-with-patiala/13801136/buy,"Top fabric: Dupion Silk
Bottom fabric: Dupion Silk
Dry-clean"
402,See Designs,Men Solid Thread Work Kurta,944,"4.5
|
37","|
37",https://www.myntra.com/kurtas/see-designs/see-designs-men-brown-solid-thread-work-kurta/15601610/buy,"Cotton
Machine wash"
403,DEYANN,Solid Asymmetrical Hem Kurta,837,,,https://www.myntra.com/kurtas/deyann/deyann-men-mustard-yellow-solid-asymmetrical-hem-straight-kurta/11693594/buy,"Material: Viscose Rayon
Dry Clean"
404,SOJANYA,Men Kurta Set & Nehru Jacket,2303,,,https://www.myntra.com/kurta-sets/sojanya/sojanya-men-peach-coloured-floral-mirror-work-kurta-with-pyjamas--nehru-jacket/19736304/buy,"Kurta & Nehru jacket: Silk Blend (80% Silk, 20% Cotton)
Bottom: 100% Cotton
Dry clean"
405,VASTRAMAY,Men Solid Kurta with Churidar,1999,"4.2
|
32","|
32",https://www.myntra.com/kurta-sets/vastramay/vastramay-men-white--white-solid-kurta-with-churidar/9649151/buy,"Top fabric: Cotton Blend
Bottom fabric: Cotton Blend
Dry-clean"
406,PAROKSH,Men Pure Cotton Kurta,1484,,,https://www.myntra.com/kurtas/paroksh/paroksh-men-woven-design-regular-pure-cotton-kurta/21270650/buy,"100% Cotton
Dry Clean"
407,SOJANYA,Men Self-Design Kurta Set,1499,"4.4
|
9","|
9",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-purple-self-design-kurta-with-churidar/16316082/buy,"Top fabric: 80% silk, 20% cotton
Bottom fabric: 100% Cotton
Machine wash"
408,SOJANYA,Men Kurta with Churidar,1499,"4.1
|
8","|
8",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-purple--white-woven-design-kurta-with-churidar/15024188/buy,"Top fabric: 80% silk and 20% cotton 
Bottom fabric: 100% Cotton
Machine wash"
