,brand,product,price,rating,rating_counts,link,material_info
159,Libas,Solid Straight Kurta,429,"4.2
|
9.3k","|
9.3k",https://www.myntra.com/kurtas/libas/libas-women-maroon-solid-straight-kurta/1991317/buy,"Cotton
Machine-wash"
160,Libas,Ethnic Kurta Set Dupatta,2474,"4.4
|
392","|
392",https://www.myntra.com/kurta-sets/libas/libas-women-grey--gold-ethnic-motifs-straight-kurta-with-trousers--with-dupatta/17487052/buy,"Silk Blend
Dupatta: Chiffon 
Machine Wash"
161,Nayo,Women Kurta Sets,1329,"4.1
|
4.9k","|
4.9k",https://www.myntra.com/kurta-sets/nayo/nayo-women-blue-floral-pure-cotton-kurta-with-trousers--with-dupatta/14226530/buy,"Top fabric: Pure Cotton
Bottom fabric: Pure Cotton
Dupatta fabric: Pure Cotton
Hand wash"
162,Divena,Printed Velvet Kurta Set,4499,,,https://www.myntra.com/kurta-sets/divena/divena-printed-zardozi-velvet-kurta-with-trousers--with-dupatta/21467644/buy,"Kurta material: Velvet
Trouser material: Velvet
Dupatta Fabric: Net
Hand-wash"
163,Anouk,Women Embroidered Kurta with Trousers With Dupatta,1559,"4.2
|
1.1k","|
1.1k",https://www.myntra.com/kurta-sets/anouk/anouk-women-pink--blue-ethnic-motifs-embroidered-kurta-with-trousers--with-dupatta/15150620/buy,"Top fabric: Viscose Silk
Bottom fabric: Viscose Silk
Dupatta fabric: Organza
Machine wash"
164,GERUA,Solid Straight Kurta,406,"4.1
|
6.3k","|
6.3k",https://www.myntra.com/kurtas/gerua/gerua-women-grey-solid-straight-kurta/2526076/buy,"Cotton
Machine-wash"
165,Sangria,Women Floral Printed Anarkali Kurta,1599,"4.1
|
108","|
108",https://www.myntra.com/kurtas/sangria/sangria-women-yellow--pink-floral-printed-anarkali-kurta/20397346/buy,"Cotton
Machine wash"
166,Kvsfab,Ethnic Motifs Viscose Rayon Print Parade Kurta Set,2079,"4.5
|
220","|
220",https://www.myntra.com/kurta-sets/kvsfab/kvsfab-women-ethnic-motifs-viscose-rayon-print-parade-kurta-set/17844834/buy,Dry Clean Only
167,Nayo,Women Kurta Set With Dupatta,1349,"4.1
|
642","|
642",https://www.myntra.com/kurta-sets/nayo/nayo-women-black--maroon-floral-printed-pure-cotton-kurta-with-trousers--with-dupatta/17320656/buy,"Kurta fabric: Pure Cotton
Bottom fabric: Pure cotton
Dupatta fabric: Cotton blend
Hand Wash"
168,KALINI,Women Kurta Set With Dupatta,981,,,https://www.myntra.com/kurta-sets/kalini/kalini-women-printed-sequinned-kurta-with-trousers--dupatta/21058078/buy,"Kurta Material: Cotton Blend
Trouser Material: Cotton Blend
Dupatta Fabric: Poly Chiffon
Dry Clean"
169,PANIT,Women Kurta with Palazzos With Dupatta,1504,"4
|
5.7k","|
5.7k",https://www.myntra.com/kurta-sets/panit/panit-women-yellow-pleated-thread-work-kurta-with-palazzos--with-dupatta/12394870/buy,"Top fabric: Silk Blend
Bottom fabric: Tussar Silk
Dupatta fabric: Supernet
Hand wash"
170,Stylum,Women Ethnic Motifs Kurta Set,857,"4.2
|
2.6k","|
2.6k",https://www.myntra.com/kurta-sets/stylum/stylum-women-beige--golden-ethnic-motifs-kurta-pant-dupatta-set/16875002/buy,"Kurta: Viscose rayon
Palazzo: Viscose rayon
Dupatta: Viscose rayon
Machine wash"
171,Vishudh,Printed A-Line Kurta,482,"3.9
|
1.6k","|
1.6k",https://www.myntra.com/kurtas/vishudh/vishudh-women-navy-printed-a-line-kurta/2076190/buy,"Kurta : 100% cotton
Shrug : 100% polyester
Machine-wash"
172,Anouk,Chikankari Kurta with Palazzos,1124,"4.2
|
3.6k","|
3.6k",https://www.myntra.com/kurta-sets/anouk/anouk-women-white-chikankari-embroidered-kurta-with-palazzos/13791586/buy,"Top fabric: Polyester
Bottom fabric: Polyester
Machine-wash"
173,KALINI,Women Ethnic Motifs Anarkali Kurta,1475,"4.4
|
290","|
290",https://www.myntra.com/kurtas/kalini/kalini-women-ethnic-motifs-thread-work-floral-anarkali-kurta/18874642/buy,"Cotton
Hand wash"
174,JAIPURI BUNAAI,Women Kurta with Trousers With Dupatta,999,"4.3
|
2.2k","|
2.2k",https://www.myntra.com/kurta-sets/jaipuri-bunaai/jaipuri-bunaai-women-black-kurta-with-trousers--with-dupatta/18737708/buy,Wash In Cold Water And Dry In Shade
175,Nayo,Ethnic Cotton Kurta Set,1189,"4.1
|
598","|
598",https://www.myntra.com/kurta-sets/nayo/nayo-women-charcoal-grey--gold-ethnic-motifs-print-cotton-straight-kurta-palazzos-dupatta/17620724/buy,"Cotton 
Hand Wash"
176,Bhama Couture,Anarkali Kurta with Dupatta,1399,"3.5
|
194","|
194",https://www.myntra.com/kurtas/bhama-couture/bhama-couture-women-black--pink-floral-printed-chanderi-silk-anarkali-kurta-with-dupatta-/17519498/buy,"Chanderi Silk
Hand Wash"
177,Stylum,Women Embroidered Kurti with Palazzos With Dupatta,999,"4.1
|
425","|
425",https://www.myntra.com/kurta-sets/stylum/stylum-women-red-floral-embroidered-pleated-kurti-with-palazzos--with-dupatta/19411446/buy,"100% Rayon:: Poly Chiffon
Machine Wash"
178,ANAISA,Kurti with Palazzos & Dupatta,886,"4.1
|
1.4k","|
1.4k",https://www.myntra.com/kurta-sets/anaisa/anaisa-women-blue--gold-toned-kurta-with-palazzos--dupatta/16474382/buy,"Viscose rayon
Hand wash"
179,AHIKA,Printed Kurta with Trousers & Dupatta,1086,"4.3
|
3.4k","|
3.4k",https://www.myntra.com/kurta-sets/ahika/ahika-women-peach-coloured--green-printed-kurta-with-trousers--dupatta/14038090/buy,"Kurta fabric: Cotton Blend
Bottom fabric: Cotton Blend
Dupatta fabric: Cotton Blend
Hand-wash"
180,Khushal K,Women Yoke Design Kurta Set,1329,"4.4
|
5.2k","|
5.2k",https://www.myntra.com/kurta-sets/khushal-k/khushal-k-women-white-yoke-design-gotta-patti-kurta-with-palazzos--dupatta/13391080/buy,"Kurta fabric: viscose rayon
Bottom fabric: viscose rayon
Dupatta fabric: pure cotton
Hand-wash"
