,brand,product,price,rating,rating_counts,link,material_info
408,plusS,Animal Maxi Dress,1079,"4.3
|
32","|
32",https://www.myntra.com/dresses/pluss/pluss-women-black-animal-maxi-dress/19291332/buy,"Polyester
Machine Wash"
409,Antheaa,Floral Print Midi Wrap Dress,924,"4.3
|
813","|
813",https://www.myntra.com/dresses/antheaa/antheaa-black--off-white-floral-print-midi-wrap-dress/14087924/buy,"Poly-chiffon
Hand wash"
410,MANGO,Ribbed Bodycon Midi Dress,2395,"4.6
|
5","|
5",https://www.myntra.com/dresses/mango/mango-red-ribbed-bodycon-midi-sustainable-dress/19914338/buy,"Composition: 54% cotton,46% polyamide
Machine Wash"
411,SASSAFRAS,Ikat Cotton Shirt Dress,835,"4.5
|
3.9k","|
3.9k",https://www.myntra.com/dresses/sassafras/sassafras-black--beige-ikat-print-cotton-shirt-dress/10691426/buy,"100% Rayon
Handwash"
412,MANGO,Print Sustainable A-Line Dress,1845,"4.4
|
12","|
12",https://www.myntra.com/dresses/mango/mango-navy-blue--pink-floral-print-sustainable-a-line-dress/19914270/buy,"Composition: 84% viscose,16% polyamide
Lining: 100% cotton
Machine Wash"
413,Tokyo Talkies,Floral Dress,519,"4.2
|
705","|
705",https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-coral-pink--white-floral-dress/16200816/buy,"Polyester
Machine wash"
414,STREET 9,Geometric Maxi Dress,699,"4.3
|
1.7k","|
1.7k",https://www.myntra.com/dresses/street-9/street-9-black-geometric-printed-maxi-dress/12277450/buy,"Material: Viscose Rayon
Machine Wash"
415,Allen Solly Woman,Women A-Line Midi Dress,2669,"4.2
|
17","|
17",https://www.myntra.com/dresses/allen-solly-woman/allen-solly-woman-green--black-a-line-midi-dress/19669056/buy,"100% Polyester
Machine wash"
416,Antheaa,Floral Chiffon A-Line Midi Dress,1249,"4.6
|
111","|
111",https://www.myntra.com/dresses/antheaa/antheaa-women-black--pink-floral-printed-tiered-chiffon-a-line-midi-dress/18037256/buy,"Polyester 
Hand wash"
417,Athena,Solid Volume Play Dress,1160,"4.1
|
261","|
261",https://www.myntra.com/dresses/athena/athena-women-stunning-fluorescent-green-solid-volume-play-dress/17142536/buy,"Polyester
Hand wash"
418,Athena,Lace Midi Sheath Dress,780,"4.3
|
211","|
211",https://www.myntra.com/dresses/athena/athena-navy-blue-keyhole-neck-lace-midi-sheath-dress/5559083/buy,"Polyester
Hand wash"
419,PURSHOTTAM WALA,Ethnic Motifs Maxi Dress,779,"4.4
|
73","|
73",https://www.myntra.com/dresses/purshottam-wala/purshottam-wala-women-ethnic-motifs-printed-maxi-dress/20183754/buy,"100% Liva Certified Rayon
Hand Wash"
420,STREET 9,Floral Printed Dress,664,"4
|
120","|
120",https://www.myntra.com/dresses/street-9/street-9-orange-floral-printed-dress/17451298/buy,"100% Polyester
Machine Wash"
421,Inddus,Embellished Georgette Maxi One Shoulder Dress,2015,"3.6
|
16","|
16",https://www.myntra.com/ethnic-dresses/inddus/inddus-black-embellished-one-shoulder-georgette-ethnic-dress-with-draped-dupatta/19302852/buy,"TOP: Georgette, TOP INNER: Shantun, Dry Clean"
422,Azira,Ethnic Motifs A-Line Midi Tie-Up Neck Dress,899,"4.3
|
647","|
647",https://www.myntra.com/ethnic-dresses/azira/azira-pink-ethnic-motifs-tie-up-neck-cotton-a-line-midi-dress/15603234/buy,"Cotton 
Machine wash"
423,SASSAFRAS,Fit & Flare Dress,699,"4.3
|
262","|
262",https://www.myntra.com/dresses/sassafras/sassafras-purple-fit--flare-dress/16707764/buy,100% Polyester
424,Madame,Sweater Midi Dress,2499,"4.3
|
7","|
7",https://www.myntra.com/dresses/madame/madame-women-black-sweater-midi-dress/19612564/buy,"Acrylic
Machine Wash"
425,H&M,Cut-Out Sequined Dress,1299,"4.6
|
11","|
11",https://www.myntra.com/dresses/hm/hm-women-black-cut-out-sequined-dress/20449706/buy,"5% Elastane, 3% Metallisedfibre, 92% Polyamide
Machine Wash"
426,Antheaa,Embellished Maxi Layered Dress,1572,"4.1
|
41","|
41",https://www.myntra.com/dresses/antheaa/antheaa-rose-dobby-woven-embellished-maxi-layered-dress/19473732/buy,"Polyester
Machine wash
Dark Colours to be washed Separately"
427,Fashfun,Floral Chiffon Kaftan Dress,719,"4
|
65","|
65",https://www.myntra.com/dresses/fashfun/fashfun-navy-blue--teal-floral-chiffon-kaftan-dress/19206786/buy,"100% Polyester, Machine Wash"
428,Ethnovog,Georgette Maxi Halter Neck Dress,2966,"4.3
|
85","|
85",https://www.myntra.com/ethnic-dresses/ethnovog/ethnovog-green-halter-neck-georgette-ethnic-maxi-dress/14976088/buy,"Georgette ,
Dry clean"
429,Vidraa Western Store,Floral Embroidered Maxi Dress,2499,"3.5
|
12","|
12",https://www.myntra.com/dresses/vidraa-western-store/vidraa-western-store-black-floral-embroidered-georgette-maxi-dress/20127026/buy,"Polyester Georgette
Dry clean"
430,plusS,Women Abstract Print Dress,447,"4.2
|
758","|
758",https://www.myntra.com/dresses/pluss/pluss-women-red--white-abstract-print-a-line-midi-dress/12636004/buy,"100% polyester
Machine-wash"
431,Vishudh,Ethnic Motifs Cotton Maxi Dress,949,"4.1
|
3k","|
3k",https://www.myntra.com/ethnic-dresses/vishudh/vishudh-navy-blue-ethnic-motifs-printed-cotton-maxi-dress/8696365/buy,"Cotton
Machine-wash"
432,Tokyo Talkies,Striped Shirt Dress,512,"4.1
|
2.3k","|
2.3k",https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-coral-striped-shirt-dress/2348472/buy,"Polyester
Machine-wash"
433,Kvsfab,Georgette Sequinned Maxi Dress,1738,"4.2
|
516","|
516",https://www.myntra.com/ethnic-dresses/kvsfab/kvsfab-blue-georgette-sequinned-ethnic-maxi-dress/16648938/buy,"Georgette
Dry Clean"
