,brand,product,price,rating,rating_counts,link,material_info
101,KISAH,Solid Kurta with Churidar,2851,"4.1
|
131","|
131",https://www.myntra.com/kurta-sets/kisah/kisah-men-green--off-white-solid-kurta-with-churidar/13111372/buy,"Top fabric: Cotton Blend
Bottom fabric: Cotton Blend
Dry-clean"
102,SHRESTHA BY VASTRAMAY,Men Kurta with Churidar Set,3941,"3.8
|
21","|
21",https://www.myntra.com/kurta-sets/shrestha-by-vastramay/shrestha-by-vastramay-men-cream-coloured-kurta--churidar-with-mirror-work-jacket-set/19983200/buy,"Viscose Rayon
Dry Clean"
103,KISAH,Men Solid Cotton Sherwani Set,4863,"3.6
|
38","|
38",https://www.myntra.com/sherwani/kisah/kisah-men-green--white-solid-cotton-sherwani-set/16508820/buy,"Cotton
Dry Clean"
104,Jompers,Men Floral Embroidered Kurta,944,"4.1
|
228","|
228",https://www.myntra.com/kurtas/jompers/jompers-men-orange-pure-cotton-floral-embroidered-straight-kurta/17027008/buy,"100% Cotton
Wash with mid detergent."
105,Wintage,Men Solid Nehru Jacket,1999,"4.5
|
84","|
84",https://www.myntra.com/nehru-jackets/wintage/wintage-men-charcoal-solid-nehru-jacket/9896257/buy,"Shell: Tweed Wool
Lining: Satin
Dry-clean"
106,Manyavar,Art Silk Printed Nehru Jacket,2999,"3.9
|
93","|
93",https://www.myntra.com/nehru-jackets/manyavar/manyavar-men-navy-blue-art-silk-printed-nehru-jacket/16219808/buy,"Art Silk
Dry Clean"
107,KISAH,Men Woven Design Sherwani Set,4499,"3.9
|
87","|
87",https://www.myntra.com/sherwani/kisah/kisah-men-purple--white-jacquard-woven-design-sherwani-set/10744112/buy,"Silk Blend Jacquard
Dry-Clean"
108,KISAH,Woven Design Sherwani Set,5119,,,https://www.myntra.com/sherwani/kisah/kisah-men-maroon--black-woven-design-cotton-sherwani-set/20050836/buy,"Cotton
Dry Clean"
109,KISAH,Handloom Sherwani With Stole,3899,"3.3
|
73","|
73",https://www.myntra.com/sherwani/kisah/kisah-men-navy-blue--cream-coloured-handloom-woven-design-sherwani/11198156/buy,"Cotton blend

Dry Clean"
110,KISAH,Printed Cotton Sherwani Set,3633,"3.1
|
7","|
7",https://www.myntra.com/sherwani/kisah/kisah-men-maroon-printed-cotton-sherwani-set/17479702/buy,"Cotton
Dry Clean"
111,House of Pataudi,Men Pure Cotton Kurta,1649,,,https://www.myntra.com/kurtas/house-of-pataudi/house-of-pataudi-men-teal-blue-quirky-embroidered-pure-cotton-thread-work-kurta/18586920/buy,"100% Cotton
Hand wash"
112,House of Pataudi,Men Printed Jashn Kurta,1499,"4.1
|
16","|
16",https://www.myntra.com/kurtas/house-of-pataudi/house-of-pataudi-men-teal-blue-ethnic-motifs-printed-jashn-kurta/18635606/buy,"100% Polyester
Hand wash"
113,KISAH,Men Solid Cotton Sherwani,6391,"3.4
|
10","|
10",https://www.myntra.com/sherwani/kisah/kisah-men-black-solid-cotton-sherwani/19689506/buy,"Cotton
Dry Clean"
114,SHRESTHA BY VASTRAMAY,Men Mirror Work Front Open Sherwani Set,5808,,,https://www.myntra.com/sherwani/shrestha-by-vastramay/shrestha-by-vastramay-men-cream-mirror-work-front-open-sherwani-set/20929958/buy,"Silk Blend
Dry Clean"
115,SHRESTHA BY VASTRAMAY,Men Printed Slim-Fit Bandhgala Blazers,3499,,,https://www.myntra.com/blazers/shrestha-by-vastramay/shrestha-by-vastramay-men-black-printed-slim-fit-bandhgala-blazers/19995956/buy,"Cotton Blend
Dry Clean"
116,Saffron Threads,Men Solid Woven Pyjamas,797,"4.3
|
95","|
95",https://www.myntra.com/pyjamas/saffron-threads/saffron-threads-men-beige-solid-woven-pyjamas/19862174/buy,"80% Rayon 20% Polyester
Machine Wash"
117,Saffron Threads,Men Woven Design Kurta,879,"4.2
|
262","|
262",https://www.myntra.com/kurtas/saffron-threads/saffron-threads-men-yellow-woven-design-kurta/14654660/buy,"Cotton
Machine wash"
118,Anouk,Men Pure Cotton Ethnic Jacket,799,"4.3
|
12","|
12",https://www.myntra.com/nehru-jackets/anouk/anouk-men-red-printed-ethnic-pure-cotton-nehru-jacket/19875934/buy,"Shell: 100% Cotton, Lining: 100% Polyester
Dry Clean"
119,See Designs,Men Yellow Kurta,881,"4.2
|
231","|
231",https://www.myntra.com/kurtas/see-designs/see-designs-men-yellow-kurta/15601612/buy,"Cotton
Machine wash"
120,SOJANYA,Men Embroidered Nehru Jacket,1356,"4.2
|
301","|
301",https://www.myntra.com/nehru-jackets/sojanya/sojanya-men-beige--golden-embroidered-nehru-jacket/11562654/buy,"80% silk, 20% cotton
Dry-clean"
121,Wintage,Men Bandhgala Ethnic Blazer,3291,"4.2
|
38","|
38",https://www.myntra.com/blazers/wintage/wintage-men-purple--black-self-design-bandhgala-ethnic-blazer/15212586/buy,"Fabric: Velvet
Lining: Satin
Dry clean"
122,Hangup,Men Printed Kurta with Pyjamas,1749,"3.9
|
263","|
263",https://www.myntra.com/kurta-sets/hangup/hangup-men-cream-coloured-ethnic-motifs-printed-kurta-with-pyjamas--nehru-jacket/14923930/buy,"Top fabric: Cotton Blend
Bottom fabric: Cotton Blend
Dry clean"
123,SHRESTHA BY VASTRAMAY,Men Embroidered Kurta Set,3573,,,https://www.myntra.com/kurta-sets/shrestha-by-vastramay/shrestha-by-vastramay-men-maroon-embroidered-mirror-work-kurta-with-patiala/20983058/buy,"Kurta Material: Viscose Rayon
Churidar Material: Cotton Blend
Dry Clean"
124,KISAH,Men Kurta Pyjamas with Jacket,3357,"3.9
|
49","|
49",https://www.myntra.com/kurta-sets/kisah/kisah-men-maroon-regular-kurta-pyjamas-with-jacket/15583218/buy,"Top fabric: Cotton Blend
Bottom fabric: Cotton Blend
Dry clean"
125,Blackberrys,Men Self Design Ethnic Suit,13996,,,https://www.myntra.com/suits/blackberrys/blackberrys-men-slim-fit-self-design-ethnic-suit/16255284/buy,"Blazer: 55% Polyester, 45% Wool 
Trouser: 70% Polyester and 30% Viscose rayon 
Scarf: 100% Viscose rayon 
Dry Clean only"
126,Pashmoda,Black Woven Design Shawl,1046,"4.5
|
196","|
196",https://www.myntra.com/shawl/pashmoda/pashmoda-men-black-woven-design-shawl/16516218/buy,"Wool
Dry Clean Only."
127,Anouk,Men Striped Kurta,899,"4.3
|
15","|
15",https://www.myntra.com/kurtas/anouk/anouk-men-rust-brown-striped-kurta/18595862/buy,"60% Cotton, 39% Polyester & 1% Metalised
Machine wash"
128,SOJANYA,Kurta Set with Nehru Jacket,1649,"4.3
|
155","|
155",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-off-white--magenta-solid-kurta-with-churidar--nehru-jacket/12181168/buy,"Top fabric: 80% silk, 20% cotton
Bottom fabric: 80% silk, 20% cotton
Jacket fabric: 80% silk, 20% cotton
Machine-wash"
129,SOJANYA,Men Kurta with Churidar,1952,"4.9
|
20","|
20",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-mustard-yellow-pure-cotton-kurta-with-churidar--nehru-jacket-/19591740/buy,"Kurta and Pyjama: Cotton
Nehru jacket: 80% Silk, 20% cotton
Machine Wash"
130,Anouk,Woven Design Straight Kurta,804,"4.1
|
665","|
665",https://www.myntra.com/kurtas/anouk/anouk-men-red-woven-design-straight-kurta/12135124/buy,"Polyester and cotton
Machine-wash"
131,Vartah,Solid Kurta with Pyjamas,3495,"3.8
|
79","|
79",https://www.myntra.com/kurta-sets/vartah/vartah-men-green--white-solid-kurta-with-pyjamas/13190418/buy,"Top fabric: Pure Cotton
Bottom fabric: Pure Cotton
Dry-clean"
132,Peter England Elite,Men Suits,5849,"4.1
|
9","|
9",https://www.myntra.com/suits/peter-england-elite/peter-england-elite-men-blue-suits/18534306/buy,"Polyester
Dry Clean"
133,Anouk,Pathani Kurta with Dhoti Pants,1154,"4.1
|
494","|
494",https://www.myntra.com/kurta-sets/anouk/anouk-men-black-solid-pathani-kurta-with-dhoti-pants/11199372/buy,"Top fabric:  87% cotton, 13% linen
Bottom fabric:  87% cotton, 13% linen
Machine-wash"
134,House of Pataudi,Men Woven Design Jashn Kurta,2199,"4.4
|
7","|
7",https://www.myntra.com/kurtas/house-of-pataudi/house-of-pataudi-men-pink--gold-toned-woven-design-jashn-kurta/18635630/buy,"100% Polyester
Lining: 100% Cotton
Hand wash"
135,DENNISON,Men Cotton Kurta,749,"4.2
|
351","|
351",https://www.myntra.com/kurtas/dennison/dennison-men-black-cotton-kurta/13987978/buy,"100% Cotton
Machine wash"
136,KISAH,Men Kurta with Churidar,2540,"4.2
|
5","|
5",https://www.myntra.com/kurta-sets/kisah/kisah-men-gold-toned-kurta-with-churidar/18676016/buy,"Cotton blend
Dry Clean"
137,SOJANYA,Woven Design Kurta with Churidar,1232,"4
|
266","|
266",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-pink--off-white-woven-design-kurta-with-churidar/13937344/buy,"Top fabric: 80% Silk 20% Cotton
Bottom fabric: Pure Cotton
Machine-wash"
138,SOJANYA,Men Kurta Set & Nehru Jacket,1923,"3.8
|
130","|
130",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-off-white-solid-kurta-and-churidar--nehru-jacket/10642462/buy,"Top fabric: Silk Blend
Bottom fabric: Silk Blend
Machine-wash"
139,Anouk,Men Printed Kurta with Trousers,1574,"4.5
|
65","|
65",https://www.myntra.com/kurta-sets/anouk/anouk-men-white-bandhani-printed-kurta-with-trousers/18331378/buy,"Top fabric: 78% Cotton, 16% Linen, 6% Lyocell
Bottom fabric: 78% Cotton, 16% Linen, 6% Lyocell
Machine wash"
140,VASTRAMAY,Men Solid Relaxed Fit Cotton Pyjamas,493,"4
|
633","|
633",https://www.myntra.com/pyjamas/vastramay/vastramay-men-white-solid-relaxed-fit-cotton-pyjamas/16581352/buy,"Cotton
Dry Clean preferably or cold light wash"
141,DEYANN,Men Woven Design Nehru Jacket,1497,"4
|
321","|
321",https://www.myntra.com/nehru-jackets/deyann/deyann-men-turquoise-blue--silver-colored-woven-design-nehru-jacket/11817202/buy,"Nehru Jacket: Jacquard Silk
Pocket Square: Dupion Silk
Dry Clean Only"
142,HERE&NOW,Men Kurta with Trousers,939,"4.5
|
38","|
38",https://www.myntra.com/kurta-sets/herenow/herenow-men-teal-green-kurta-with-trousers/18411548/buy,"Polyester
Machine Wash"
143,Manyavar,Men Floral Printed Kurta,2499,,,https://www.myntra.com/kurtas/manyavar/manyavar-men-floral-printed-kurta/20083006/buy,"Cotton
Machine Wash"
144,Readiprint Fashions,Chikankari Kurta with Churidar,2400,"4.2
|
190","|
190",https://www.myntra.com/kurta-sets/readiprint-fashions/readiprint-fashions-men-black-chikankari-embroidered-kurta-with-churidar/13308734/buy,"Top fabric: Cotton Blend
Bottom fabric: Cotton Blend
Dry-clean"
145,VASTRAMAY,Men Solid Sherwani,3199,"3.5
|
8","|
8",https://www.myntra.com/sherwani/vastramay/vastramay-men-black--coffee-brown--solid-sherwani-set/20805162/buy,"Silk Blend
Dry Clean"
