,brand,product,price,rating,rating_counts,link,material_info
492,Louis Philippe,Formal Shirt,2039,,,https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-navy-blue-striped-formal-shirt/19844916/buy,"100% Cotton
Machine wash"
493,THE BEAR HOUSE,Slim Fit Formal Shirt,1621,,,https://www.myntra.com/shirts/the-bear-house/the-bear-house-men-cotton-slim-fit-formal-shirt/20725438/buy,"100% Cotton
Machine Wash"
494,Peter England Elite,Pure Cotton Slim Fit Formal Shirt,2699,,,https://www.myntra.com/shirts/peter-england-elite/peter-england-elite-men-white-pure-cotton-slim-fit-formal-shirt/20380614/buy,"100% Cotton
Machine Wash"
495,Cantabil,Formal Shirt,1349,"3.8
|
6","|
6",https://www.myntra.com/shirts/cantabil/cantabil-men-maroon-regular-fit-solid-formal-shirt/20394604/buy,"Satin
Machine wash"
496,Hancock,Slim Formal Shirt,899,"4.3
|
108","|
108",https://www.myntra.com/shirts/hancock/hancock-blue-slim-formal-shirt/1145008/buy,"100% cotton
Machine-wash cold"
497,Van Heusen,Men Slim Fit Formal Shirt,919,,,https://www.myntra.com/shirts/van-heusen/van-heusen-men-beige-slim-fit-micro-checked-long-sleeves-formal-shirt/20300640/buy,"60% Cotton 40% Polyester
Machine Wash"
498,INVICTUS,Slim Fit Formal Shirt,599,,,https://www.myntra.com/shirts/invictus/invictus-men-pure-cotton-textured-slim-fit-formal-shirt/19373626/buy,"Cotton 
Machine wash"
499,IVOC Plus,Plus Size Formal Shirt,671,"4.1
|
69","|
69",https://www.myntra.com/shirts/ivoc-plus/ivoc-plus-men--grey-melange-solid-formal-shirt/16503916/buy,"75% Poly and 25% Cotton
Machine Wash"
500,Van Heusen,Men Formal Shirt,1149,,,https://www.myntra.com/shirts/van-heusen/van-heusen-men-navy-formal-shirt/21089324/buy,"100% Cotton
Machine wash"
501,THE BEAR HOUSE,Slim Fit Formal Shirt,1372,"3.8
|
6","|
6",https://www.myntra.com/shirts/the-bear-house/the-bear-house-men-black-slim-fit-formal-shirt/20259462/buy,"100% Cotton, Machine Wash"
502,Van Heusen,Men Checked Formal Shirt,1769,"4.3
|
13","|
13",https://www.myntra.com/shirts/van-heusen/van-heusen-men-blue-custom-fit-checked-pure-cotton-formal-shirt/19085990/buy,"100% cotton
Machine Wash"
503,Allen Solly,Pure cotton Formal Shirt,2669,"4.7
|
6","|
6",https://www.myntra.com/shirts/allen-solly/allen-solly-men-purple-slim-fit-striped-pure-cotton-formal-shirt/19890820/buy,"100% Cotton
Machine Wash"
504,Van Heusen,Men Checked Formal Shirt,1034,,,https://www.myntra.com/shirts/van-heusen/van-heusen-men-blue-checked-pure-cotton-formal-shirt/20300868/buy,"100% Cotton
Hand Wash"
505,Louis Philippe,Classic Fit Formal Shirt,1759,,,https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-yellow-classic-fit-textured-pure-cotton-formal-shirt/19954972/buy,"100% Cotton
Machine Wash"
506,Shaftesbury London,Standard Fit Formal Shirt,799,"4.1
|
389","|
389",https://www.myntra.com/shirts/shaftesbury-london/shaftesbury-london-blue-standard-fit-formal-shirt/998930/buy,"Cotton
Machine-wash"
507,Van Heusen,Men Slim Fit Formal Shirt,1429,,,https://www.myntra.com/shirts/van-heusen/van-heusen-men-slim-fit-striped-formal-shirt/20300636/buy,"71% Cotton, 25% Nylon & 4% Spandex
Machine Wash"
