,brand,product,price,rating,rating_counts,link,material_info
74,STREET 9,Solid High-Rise Trousers,574,"4
|
383","|
383",https://www.myntra.com/trousers/street-9/street-9-women-stylish-black-solid-high-rise-trousers/16588610/buy,"100% cotton
Machine-wash"
75,MANGO,Women Solid Cropped Trousers,2767,"4.8
|
30","|
30",https://www.myntra.com/trousers/mango/mango-women-black-solid-cropped-trousers/20379544/buy,"Composition: 40% polyester,34% recycled polyester,19% viscose,7% elastane
Machine Wash"
76,H&M,Women Straight Fit Cargos Trousers,1699,,,https://www.myntra.com/trousers/hm/hm-women-beige-straight-fit-cargos-trousers/21559772/buy,"100% Cotton
Machine Wash"
77,HRX by Hrithik Roshan,Women Outdoor Trousers,749,"4
|
618","|
618",https://www.myntra.com/trousers/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-olive-branch-slim-fit-outdoor-trousers/11357320/buy,"Material and Care
Outdoor Trousers
Fabric: 95% nylon, 5% elastane
Machine Wash"
78,Tokyo Talkies,Women Straight Fit Trousers,699,"4
|
682","|
682",https://www.myntra.com/trousers/tokyo-talkies/tokyo-talkies-women-beige-striped-straight-fit-trousers/16256422/buy,VISCOSE RAYON Machine wash
79,wild U,Women Plus Size Trouser,1890,,,https://www.myntra.com/trousers/wild-u/wild-u-women-plus-size-tailored-straight-fit-high-rise-trouser/21187474/buy,"Polyester
Machine Wash"
80,Zastraa,Women Slim Fit High-Rise Trousers,1279,"3.4
|
36","|
36",https://www.myntra.com/trousers/zastraa/zastraa-women-off-white-solid-smart-slim-fit-high-rise-trousers/20516052/buy,"95% Polyester, 5% Spandex
Machine-Wash"
81,Smarty Pants,Women Trousers,849,"4.2
|
182","|
182",https://www.myntra.com/trousers/smarty-pants/smarty-pants-women-blue-trousers/18038796/buy,"Cotton
Wash in cold water only. Do not bleach. Wash dark colors separately."
82,Smarty Pants,Women Cotton Formal Trousers,799,"3.9
|
8","|
8",https://www.myntra.com/trousers/smarty-pants/smarty-pants-women-relaxed-cotton-formal-trousers/21396716/buy,"Cotton
Hand Wash"
83,H&M,Tailored Trousers,1499,"4.1
|
34","|
34",https://www.myntra.com/trousers/hm/hm-women-tailored-trousers/21161190/buy,"2% Elastane, 80% Polyester, 18% Viscose
Machine Wash"
84,Jaipur Kurti,Women Regular Cropped Trousers,654,"4.1
|
7.4k","|
7.4k",https://www.myntra.com/trousers/jaipur-kurti/jaipur-kurti-women-white-regular-cropped-trousers/11054006/buy,"Material: Cotton
Hand Wash"
85,H&M,Women Tailored Trousers,2299,,,https://www.myntra.com/trousers/hm/hm-women-tailored-trousers/21461130/buy,"2% Elastane, 79% Polyester, 19% Viscose
Machine Wash"
86,Zastraa,Women High-Rise Parallel Trousers,989,"4.1
|
549","|
549",https://www.myntra.com/trousers/zastraa/zastraa-women-grey-solid-high-rise-parallel-trousers/16109594/buy,"95% Polyester, 5% Spandex
Machine-wash"
87,H&M,Women Cargo Trousers,2299,"4.4
|
5","|
5",https://www.myntra.com/trousers/hm/hm-women-straight-cargo-trousers/21285316/buy,"69% Cotton, 31% Viscose
Machine wash"
88,FableStreet,Women Bootcut Trousers,2156,"4.4
|
37","|
37",https://www.myntra.com/trousers/fablestreet/fablestreet-women-livin-air-high-rise-bootcut-trousers/19123520/buy,"Lyocell
Handwash only with similar colours.Do not bleach.Do not tumble dry."
89,Tokyo Talkies,Women Formal Trousers,629,"3.9
|
328","|
328",https://www.myntra.com/trousers/tokyo-talkies/tokyo-talkies-women-grey-checked-formal-trousers/15221762/buy,"Polyester
Machine wash"
90,MANGO,Women Sustainable Trousers,3592,"4.1
|
9","|
9",https://www.myntra.com/trousers/mango/mango-women-off-white-straight-fit-pleated-sustainable-trousers/20530288/buy,"Composition: 66% Polyester, 32% Viscose, 2% Elastane.
Lining: 55% Polyester, 45% Viscose
Machine wash"
91,KASSUALLY,Women Loose Fit Joggers,679,"4
|
556","|
556",https://www.myntra.com/trousers/kassually/kassually-women-blue-loose-fit-joggers/13117466/buy,"Material: Denim
Hand Wash"
92,H&M,Women Tapered Fit Joggers,1299,"4.1
|
294","|
294",https://www.myntra.com/trousers/hm/-hm-women-solid-hog-rise-tapered-fit-joggers/16718244/buy,"62% Cotton, 36% Polyester
Machine wash"
93,Van Heusen Woman,Women Trousers,1957,"5
|
5","|
5",https://www.myntra.com/trousers/van-heusen-woman/van-heusen-woman-women-grey-checked-trousers/20924766/buy,"65% Polyester, 34% Viscose and 1% Spandex
Machine Wash"
94,Anouk,Women Cigerette Trousers,584,"4.4
|
401","|
401",https://www.myntra.com/trousers/anouk/anouk-women-off-white--gold-printed-cigerette-trousers/14856426/buy,"100% Polyester
Machine wash"
95,BROADSTAR,Women Formal Trousers,1289,"4.3
|
9","|
9",https://www.myntra.com/trousers/broadstar/broadstar-women-relaxed-high-rise-formal-trousers/21328208/buy,"Viscose Rayon 
Hand Wash"
96,FableStreet,Women Straight Fit Trousers,1721,"4.5
|
288","|
288",https://www.myntra.com/trousers/fablestreet/fablestreet-women-livin-straight-fit-trousers/13766252/buy,"Material: Viscose Rayon
Machine wash"
97,MANGO,Women Printed Belted Trousers,1996,"4.7
|
19","|
19",https://www.myntra.com/trousers/mango/mango-women-black-printed-belted-trousers/17808968/buy,"100% Polyester
Machine wash"
98,Next One,Women Flared High-Rise Trousers,1289,"4
|
41","|
41",https://www.myntra.com/trousers/next-one/next-one-women-black-relaxed-straight-leg-flared-high-rise-stretchable-trousers/19917060/buy,"Material : Viscose Rayon,
Hand /Machine Wash, Cold,Wash Inside Out, Do Not Soak, Do Not Rub, Do Not wring, Do Not bleach, Warn Iron Inside out , Wash Dark Colours saprately"
99,COVER STORY,Women Bootcut Trousers,996,"4.1
|
8","|
8",https://www.myntra.com/trousers/cover-story/cover-story-women-bootcut-trousers/16862722/buy,"Polyester Lurex
Machine Wash "
100,FableStreet,Women Skinny Fit High-Rise Trousers,1796,"4.3
|
91","|
91",https://www.myntra.com/trousers/fablestreet/fablestreet-women-livin-skinny-fit-high-rise-trousers/15697866/buy,"Nylon
Hand wash"
101,Next One,Women Flared High-Rise Trousers,1289,"4.2
|
94","|
94",https://www.myntra.com/trousers/next-one/next-one-women-black-relaxed-straight-leg-flared-high-rise-stretchable-trousers/19917058/buy,"Material : Viscose Rayon,
Hand /Machine Wash, Cold,Wash Inside Out, Do Not Soak, Do Not Rub, Do Not wring, Do Not bleach, Warn Iron Inside out , Wash Dark Colours saprately"
102,H&M,Women Cargo Trousers,2299,"4.4
|
7","|
7",https://www.myntra.com/trousers/hm/hm-women-straight-cargo-trousers/21285312/buy,"69% Cotton, 31% Viscose
Machine wash"
103,MANGO,Women Sustainable Trousers,2317,"4.7
|
9","|
9",https://www.myntra.com/trousers/mango/mango-women-black-sustainable-cropped-bootcut-trousers/20705594/buy,"48% polyester,30% recycled polyester,16% viscose,6% elastane. Piping: 100% polyester
Machine-wash"
104,H&M,Women High-Rise Cargos Trousers,1999,,,https://www.myntra.com/trousers/hm/hm-women-black-high-rise-cargos-trousers/21559712/buy,"100% Cotton
Machine Wash"
105,SASSAFRAS,Women Cargos,719,"4
|
5.3k","|
5.3k",https://www.myntra.com/trousers/sassafras/sassafras-women-charcoal-black-pure-cotton-cargos/12221886/buy,"Material: 100% Cotton
Machine Wash"
106,Next One,Women High-Rise Trousers,1289,"4.4
|
130","|
130",https://www.myntra.com/trousers/next-one/next-one-women-black-relaxed-straight-leg-loose-fit-high-rise-easy-wash-trousers/19401558/buy,"Material : 90% Cotton, 5% Nylon, 5% Spandex. Hand /Machine Wash, Cold,Wash Inside Out, Do Not Soak, Do Not Rub, Do Not wring, Do Not bleach, Warn Iron Inside out , Wash Dark Colours saprately"
107,FableStreet,Women Straight Fit Regular Trousers,2171,"3.8
|
41","|
41",https://www.myntra.com/trousers/fablestreet/fablestreet-women-beige-straight-fit-solid-regular-trousers/13917698/buy,Material: Cotton
108,MANGO,Women Straight Fit High-Rise Trousers,1436,"3.5
|
46","|
46",https://www.myntra.com/trousers/mango/mango-women-blue-straight-fit-high-rise-trousers/17808496/buy,"polyester
Machine-wash"
109,Next One,Women Stretchable Trouser,1289,"4.2
|
17","|
17",https://www.myntra.com/trousers/next-one/next-one-women-black-relaxed-straight-leg-loose-fit-high-rise-trouser/20813562/buy,"90% Cotton, 5% Nylon, 5% Spandex
Hand Wash"
110,FableStreet,Women Flared High-Rise Trousers,2156,"4.9
|
19","|
19",https://www.myntra.com/trousers/fablestreet/fablestreet-women-black-comfort-livin-air-flared-high-rise-trousers/19123628/buy,"Lyocell
Handwash only with similar colours.Do not bleach.Do not tumble dry."
111,Marks & Spencer,Women High-Rise Trousers,2999,,,https://www.myntra.com/trousers/marks--spencer/marks--spencer-women-high-rise-trousers/20106056/buy,"67% polyester, 29% viscose and 4% elastane
Machine wash"
112,Momsoon Maternity,Women Fitted Maternity Trouser,1599,"4.1
|
28","|
28",https://www.myntra.com/trousers/momsoon-maternity/momsoon-maternity-women-black-pintuck-fitted-maternity-trouser/19651540/buy,"93% Polyester
7%Lycra.
Machine Wash"
113,The Pink Moon,Women Slim Fit Trousers,1499,"4.2
|
95","|
95",https://www.myntra.com/trousers/the-pink-moon/the-pink-moon-women-black-slim-fit-stretchable-trousers/15727300/buy,"Polyester
Machine wash"
114,FableStreet,Women Loose Fit Parallel Trousers,1871,"4.1
|
134","|
134",https://www.myntra.com/trousers/fablestreet/fablestreet-women-olive-green-loose-fit-parallel-trousers/13411150/buy,"Polyester Lycra
Machine-wash"
