,brand,product,price,rating,rating_counts,link,material_info
40,Roadster,,849,"3.9
|
663","|
663",https://www.myntra.com/trousers/roadster/roadster-men-grey-chinos-trousers/13859364/buy,"98% Cotton, 2% Elastane
Machine wash"
41,Roadster,Men Slim Fit Cotton Joggers,949,"3.8
|
83","|
83",https://www.myntra.com/trousers/roadster/roadster-men-grey-solid-slim-fit-cotton-joggers-/18883382/buy,"100% Cotton
Machine Wash"
42,Moda Rapido,Men Slim Fit Cargos Trousers,1549,"4.4
|
18","|
18",https://www.myntra.com/trousers/moda-rapido/moda-rapido-men-slim-fit-cargos-trousers/16878918/buy,"98% Cotton, 2% Elastane
Machine wash"
43,Roadster,,688,"4
|
895","|
895",https://www.myntra.com/trousers/roadster/roadster-men-olive-green-regular-fit-solid-trousers/13859602/buy,"98%Cotton and 2%elastane
Machine-wash"
44,Hubberholme,Men Slim Fit Cargos Trousers,989,"4.3
|
345","|
345",https://www.myntra.com/trousers/hubberholme/hubberholme-men-blue-slim-fit-stretchable-cargos-trousers/15535338/buy,"Fit: Slim Fit
The model (height 6') is wearing a size 32"
45,DENNISON,Men Smart Tapered Fit Trousers,909,"3.9
|
3k","|
3k",https://www.myntra.com/trousers/dennison/dennison-men-grey-smart-tapered-fit-casual-trousers/8881403/buy,"Cotton and polyester blend 
Machine-wash"
46,HRX by Hrithik Roshan,,1079,"4.1
|
230","|
230",https://www.myntra.com/trousers/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-grey-solid-convertible-trousers/12896288/buy,"Material: 97% Polyester & 3% Elastane
Machine Wash"
47,HIGHLANDER,Men Tapered Fit Chinos,604,"3.9
|
5.2k","|
5.2k",https://www.myntra.com/trousers/highlander/highlander-men-olive-green-tapered-fit-chinos/2290044/buy,"98% Cotton, 2% Lycra
Machine-wash"
48,WROGN,Men Slim Fit Chinos,1199,"4.3
|
715","|
715",https://www.myntra.com/trousers/wrogn/wrogn-men-navy-blue-slim-fit-chinos/10238675/buy,"98% cotton, 2% elastane
Machine-wash"
49,IVOC,,1103,"3.5
|
49","|
49",https://www.myntra.com/trousers/ivoc/ivoc-men-olive-green-pure-cotton-slim-fit-cargos/20038138/buy,"100% Cotton
Machine wash"
50,HIGHLANDER,Men Tapered Fit Chinos,743,"3.9
|
6.1k","|
6.1k",https://www.myntra.com/trousers/highlander/highlander-men-olive-green-tapered-fit-chinos/3881074/buy,"98% Cotton and 2% elastane
Machine-wash"
