,brand,product,price,rating,rating_counts,link,material_info
0,U.S. Polo Assn.,Men Solid Puffer Jacket,4549,"3.7
|
63","|
63",https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-olive-green-solid-puffer-jacket/19020422/buy,"Shell: 100% Nylon
 Lining: 100% Polyester
Dry Clean Only"
1,H&M,Men Black Relaxed Fit Hoodie,1499,"4.3
|
2.2k","|
2.2k",https://www.myntra.com/sweatshirts/hm/hm-men-black-relaxed-fit-hoodie/15193748/buy,"60% Cotton, 40% Polyester
Machine wash"
2,H&M,Relaxed Fit Sweatshirt,799,"4.3
|
4.7k","|
4.7k",https://www.myntra.com/sweatshirts/hm/hm-men-black-relaxed-fit-sweatshirt/15746190/buy,"60% Cotton, 40% Polyester
Machine Wash"
3,Roadster,Men Solid Bomber,1124,"3.5
|
3.3k","|
3.3k",https://www.myntra.com/jackets/roadster/roadster-men-red-solid-bomber/4929150/buy,"Polyester
Machine-wash"
4,Roadster,Men Solid Bomber Jacket,1839,"3.9
|
2.8k","|
2.8k",https://www.myntra.com/jackets/roadster/roadster-men-olive-green-solid-bomber-jacket/5453186/buy,"100% cotton
Machine-wash"
5,H&M,Relaxed Fit Hoodie,1499,"3.9
|
47","|
47",https://www.myntra.com/sweatshirts/hm/hm-men-relaxed-fit-hoodie/21460790/buy,"60% Cotton & 40% Polyester
Machine Wash"
6,U.S. Polo Assn.,Striped Puffer Jacket,4339,"4.4
|
85","|
85",https://www.myntra.com/jackets/us-polo-assn/u-s-polo-assn-men-striped-puffer-jacket/19020500/buy,"Shell: 100% Polyester
Lining: 100% Polyester
Machine Wash"
7,LOCOMOTIVE,Solid Puffer Jacket,809,"4
|
1.9k","|
1.9k",https://www.myntra.com/jackets/locomotive/locomotive-men-white-solid-puffer-jacket/12970028/buy,"Material: Polyester
Machine Wash"
8,U.S. Polo Assn.,Solid Padded Jacket,4549,"4.3
|
619","|
619",https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-black-solid-padded-jacket/12635866/buy,"Shell: 100% polyester
Lining: 100% polyester
Machine Wash"
9,U.S. Polo Assn.,Men Solid Puffer Jacket,3899,"4
|
94","|
94",https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-rust-solid-brand-logo-puffer-jacket/19020632/buy,"Body: 100% Polyester 
Lining: 100% Polyester 
Dry Clean"
10,Campus Sutra,Suede Windcheater Outdoor Bomber Jacket,1819,"3.2
|
1.4k","|
1.4k",https://www.myntra.com/jackets/campus-sutra/campus-sutra-men-brown-suede-windcheater-outdoor-bomber-jacket/14811684/buy,"Outer shell: Suede
Lining fabric: Polycotton
Machine wash"
11,U.S. Polo Assn.,Men Puffer Jacket,4409,"4.4
|
88","|
88",https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-red--navy-blue-colourblocked-puffer-jacket/19020502/buy,"Body: 100% Polyester
Lining: 100% Polyester
Dry clean"
12,U.S. Polo Assn.,Men Solid Puffer Jacket,3899,"4.4
|
70","|
70",https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-khaki-solid-brand-logo-puffer-jacket/19020752/buy,"Body: 100% Polyester 
Lining: 100% Polyester 
Dry Clean"
13,U.S. Polo Assn.,Solid A20 Puffer Jacket,2699,"4.4
|
330","|
330",https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-black-solid-a20-sleeveless-puffer-jacket/12635762/buy,"Material:- Shell:100% Polyester, Lining: 100% Polyester 
Machine Wash"
14,H&M,Men Relaxed Fit Sweatshirt,799,"4.4
|
4.6k","|
4.6k",https://www.myntra.com/sweatshirts/hm/hm-men-grey-relaxed-fit-sweatshirt/15611412/buy,"Cotton
Hand wash"
15,WROGN,Men Self Design Biker Jacket,2849,"4
|
1.2k","|
1.2k",https://www.myntra.com/jackets/wrogn/wrogn-men-navy-blue-self-design-jacket/10187087/buy,"Base:85% Polyester,10%Cotton,5%Viscose
Coating:Polyurethane
Lining:100% Polyester
Dry-clean"
16,HIGHLANDER,Men Solid Leather Jacket,1885,"4
|
2.4k","|
2.4k",https://www.myntra.com/jackets/highlander/highlander-men-black-solid-leather-jacket/10721006/buy,"Faux Fur
Machine-wash"
17,Roadster,Men Solid Bomber Jacket,2069,"3.9
|
1.8k","|
1.8k",https://www.myntra.com/jackets/roadster/roadster-men-khaki--black-solid-reversible-bomber-jacket/10679222/buy,"Material: Shell:100% Cotton 
Lining:100% Cotton
Machine Wash"
18,Red Tape,Men Padded Jacket,1891,"4.2
|
128","|
128",https://www.myntra.com/jackets/red-tape/red-tape-men-grey-padded-jacket/19568336/buy,"Polyester
Machine Wash With Similar Colors"
19,Roadster,Solid Hooded Sweatshirt,779,"4.3
|
757","|
757",https://www.myntra.com/sweatshirts/roadster/roadster-men-green-solid-hooded-sweatshirt/11959230/buy,"Material: 50% cotton, 50% polyester
Machine Wash"
20,HRX by Hrithik Roshan,Solid Padded Jacket,2399,"4.1
|
2.6k","|
2.6k",https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-navy-blue-solid-padded-jacket/11846940/buy,"Material: Shell: 100% Nylon
Lining: 100% Polyester
Padding: 100% Polyester
Hand Wash"
21,WROGN,Men Solid Tailored Jacket,2989,"4.3
|
922","|
922",https://www.myntra.com/jackets/wrogn/wrogn-men-brown-solid-tailored-jacket/6832164/buy,"Base: 88% polyester, 12% cotton
Coating: 100% PU
Lining: 100% polyester
Dry-clean"
22,Woodland,Water Resistant Puffer Jacket,4197,"4.3
|
71","|
71",https://www.myntra.com/jackets/woodland/woodland-men-olive-green-water-resistant-longline-puffer-jacket/16829138/buy,"100% Nylon
Machine Wash"
23,ADIDAS,Insulated Outdoor Jacket,3999,"4.1
|
69","|
69",https://www.myntra.com/jackets/adidas/adidas-men-black-3-stripes-hooded-essential-insulated-outdoor-jacket/12944892/buy,"Material: 100% polyester
Lining: 100% polyester
Machine Wash"
24,H&M,Relaxed Fit Printed Polo Shirt,2299,"4
|
7","|
7",https://www.myntra.com/sweatshirts/hm/hm-men-pure-cotton-relaxed-fit-printed-polo-shirt/21460834/buy,"100% Cotton
Machine Wash"
25,ADIDAS,Hooded Solid Sweatshirt,2299,"4.4
|
139","|
139",https://www.myntra.com/jackets/adidas/adidas-men-black-hooded-solid-sweatshirt/14789650/buy,"59% polyester, 41% cotton
Machine wash"
26,Nike,Men Cotton Bomber Jacket,2097,"4.4
|
247","|
247",https://www.myntra.com/jackets/nike/nike-men-black-solid-classic-fz-ft-outdoor-pure-cotton-hooded-bomber-jacket/18962822/buy,"100% Cotton
Hood Lining: 100% Cotton
Machine-wash"
27,HRX by Hrithik Roshan,Men Solid Sporty Jacket,2474,"4.2
|
952","|
952",https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-solid-hooded-sporty-jacket/9297747/buy,"Knit Jacket
Fabric: 93% polyester, 7% spandex
Machine Wash"
28,Roadster,Men Solid Padded Jacket,1599,"3.9
|
2.3k","|
2.3k",https://www.myntra.com/jackets/roadster/roadster-men-black-solid-padded-jacket/1894551/buy,"Polyester
Machine-wash"
29,Nike,Men Dri-FIT Sporty Jacket,3055,"4
|
254","|
254",https://www.myntra.com/jackets/nike/nike-men-black-solid-dri-fit-training-sporty-jacket/18962730/buy,"100% polyester
Machine wash"
30,Roadster,Men Solid Bomber Jacket,1574,"3.9
|
1.7k","|
1.7k",https://www.myntra.com/jackets/roadster/roadster-men-navy-blue--black-solid-reversible-bomber-jacket/10679170/buy,"Material: Shell:100% Cotton 
Lining:100% Cotton
Machine Wash"
31,Nautica,Men Reversible Padded Jacket,4999,"4.2
|
37","|
37",https://www.myntra.com/jackets/nautica/nautica-men-mustard-yellow--grey-solid-reversible-padded-jacket/17561116/buy,"Outer shell: Nylon
Lining fabric: Nylon
Dry clean"
32,H&M,Men White Relaxed Fit Hoodie,1499,"4.2
|
2k","|
2k",https://www.myntra.com/sweatshirts/hm/hm-men-white-relaxed-fit-hoodie/15193768/buy,"60% Cotton, 40% Polyester
Machine wash"
33,Nike,Therma-Fit Repel Jacket,5945,"3.6
|
16","|
16",https://www.myntra.com/jackets/nike/nike-men-nike-therma-fit-repel-jacket/20073230/buy,"100% Polyester
Machine wash"
34,H&M,Men Relaxed Fit Sweatshirt,799,,,https://www.myntra.com/sweatshirts/hm/hm-men-relaxed-fit-sweatshirt/21590800/buy,"60% Cotton, 40% Polyester
Machine Wash"
35,Roadster,Solid Sweatshirt,727,"4.2
|
6k","|
6k",https://www.myntra.com/sweatshirts/roadster/roadster-men-black-solid-hooded-sweatshirt/2006789/buy,"52% polyester, 48% cotton
Machine-wash"
36,Roadster,Solid Bomber Jacket,999,"3.9
|
3k","|
3k",https://www.myntra.com/jackets/roadster/roadster-men-green-solid-bomber-jacket/4929154/buy,"100% polyester
Machine-wash"
37,Kotty,Outdoor Puffer Jacket,809,"3.9
|
203","|
203",https://www.myntra.com/jackets/kotty/kotty-men-outdoor-puffer-jacket/21147190/buy,"100% Nylon
Machine wash"
38,HRX by Hrithik Roshan,Men Active Bomber Jacket,2199,"4.1
|
4.6k","|
4.6k",https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-olive-green-solid-active-bomber-jacket/4453297/buy,"100% polyester 
Machine-wash"
39,HIGHLANDER,Denim Jacket,813,"3.5
|
108","|
108",https://www.myntra.com/jackets/highlander/highlander-men-navy-blue-denim-jacket/16481004/buy,"Cotton
Machine wash"
40,HRX by Hrithik Roshan,Solid Hooded Bomber Jacket,1999,"3.8
|
4.9k","|
4.9k",https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-grey-solid-hooded-bomber-jacket/11846958/buy,"Material: 100% Polyester
Machine Wash"
41,HRX by Hrithik Roshan,Men Solid Sporty Jacket,1429,"4
|
3.3k","|
3.3k",https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-navy-blue-solid-sporty-jacket/4923946/buy,"100% polyester
Machine-wash"
42,H&M,Men Faux Shearling Jacket,2299,"4.3
|
738","|
738",https://www.myntra.com/jackets/hm/hm-men-beige-regular-fit-faux-shearling-jacket/16057306/buy,"100% Polyester
Machine Wash"
43,Roadster,Men Solid Hooded Sweatshirt,679,"4
|
1.7k","|
1.7k",https://www.myntra.com/sweatshirts/roadster/roadster-men-navy-blue-solid-hooded-sweatshirt/6383192/buy,"Cotton blend
Machine-wash"
44,Columbia,Men Colourblock Padded Jacket,17999,,,https://www.myntra.com/jackets/columbia/columbia-men-colourblocked-padded-jacket/19984804/buy,"100% Nylon
Machine-Wash"
45,U.S. Polo Assn.,Men Hooded Puffer Jacket,4899,"4.6
|
60","|
60",https://www.myntra.com/jackets/us-polo-assn/u-s-polo-assn-men-navy-blue-solid-long-sleeves-hooded-puffer-jacket/19020666/buy,"100% Polyester
Hand Wash"
46,U.S. Polo Assn.,Men Solid Bomber Jacket,3299,"4.1
|
49","|
49",https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-black-solid-brand-logo-bomber-jacket/19020566/buy,"88% Nylon and 12% Spandex
Hand Wash"
47,HRX by Hrithik Roshan,Men Active Bomber Jacket,2199,"4.2
|
2.5k","|
2.5k",https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-solid-active-bomber-jacket/4453295/buy,"100% polyester 
Machine-wash"
48,HRX by Hrithik Roshan,Solid Hooded Sweatshirt,1649,"4.2
|
2.3k","|
2.3k",https://www.myntra.com/sweatshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-maroon-solid-hooded-sweatshirt/11846948/buy,"Material: Polyester
Machine Wash"
49,Roadster,Solid Tailored Jacket,1080,"3.6
|
2.1k","|
2.1k",https://www.myntra.com/jackets/roadster/roadster-men-black-solid-tailored-jacket/6411326/buy,"Cotton
Machine-wash"
50,HRX by Hrithik Roshan,Solid Hooded Sweatshirt,1649,"4.2
|
2.3k","|
2.3k",https://www.myntra.com/sweatshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-maroon-solid-hooded-sweatshirt/11846948/buy,"Material: Polyester
Machine Wash"
51,Roadster,Solid Tailored Jacket,1080,"3.6
|
2.1k","|
2.1k",https://www.myntra.com/jackets/roadster/roadster-men-black-solid-tailored-jacket/6411326/buy,"Cotton
Machine-wash"
52,U.S. Polo Assn.,Men Solid Bomber Jacket,4199,"4.6
|
131","|
131",https://www.myntra.com/jackets/us-polo-assn/u-s-polo-assn-men-brown-solid-bomber-jacket/19020664/buy,"Shell: 100% Polyester
Lining: 100% Polyester
Hand Wash"
53,H&M,Relaxed Fit Hoodie,1499,"3.9
|
72","|
72",https://www.myntra.com/sweatshirts/hm/hm-men-relaxed-fit-hoodie/21211416/buy,"60% Cotton, 40% Polyester
machine wash"
54,U.S. Polo Assn.,Solid Hooded Puffer Jacket,4399,"4.5
|
31","|
31",https://www.myntra.com/jackets/us-polo-assn/u-s-polo-assn-men-brown-solid-hooded-puffer-jacket/19020738/buy,"Shell: 100% Polyester
Lining: 100% Polyester
Machine Wash"
55,Kook N Keech,Men Solid Hooded Sweatshirt,759,"3.9
|
3.8k","|
3.8k",https://www.myntra.com/sweatshirts/kook-n-keech/kook-n-keech-men-black-solid-hooded-sweatshirt/2175513/buy,"52% polyester, 48% cotton
Machine-wash"
56,Roadster,Solid Washed Denim Jacket,1549,"3.4
|
454","|
454",https://www.myntra.com/jackets/roadster/roadster-men-blue-solid-washed-denim-jacket/12308734/buy,"Material: 100% Cotton
Machine Wash"
57,HIGHLANDER,Solid Puffer Jacket,1019,"4.1
|
420","|
420",https://www.myntra.com/jackets/highlander/highlander-men-white-solid-puffer-jacket/12945848/buy,"Material: Polyester
Machine Wash"
58,FUGAZEE,Varsity Jacket with Patchwork,2719,"3.2
|
93","|
93",https://www.myntra.com/jackets/fugazee/fugazee-men-green-varsity-jacket-with-patchwork/20246714/buy,"100% Poly Cotton
Hand Wash Only."
59,Roadster,Solid Denim Bomber Jacket,1399,"4
|
607","|
607",https://www.myntra.com/jackets/roadster/roadster-men-blue-solid-denim-bomber-jacket/12288668/buy,"Material: 100% Cotton
Hand Wash"
60,H&M,Regular Fit Printed Hoodie,1999,"4.5
|
238","|
238",https://www.myntra.com/sweatshirts/hm/hm-men-turquoise-blue-regular-fit-printed-hoodie/20959604/buy,"60% Cotton, 40% Polyester
Machine wash"
61,Roadster,Men Solid Bomber,1999,"4.2
|
2.1k","|
2.1k",https://www.myntra.com/jackets/roadster/roadster-men-khaki-solid-bomber/1845173/buy,"Polyester
Machine-wash"
62,U.S. Polo Assn.,Men Solid Puffer Jacket,4224,"3.9
|
19","|
19",https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-navy-blue-solid-puffer-jacket/19020608/buy,"Shell: 100% Nylon
Lining:100% Polyester
Dry Clean Only"
63,H&M,Relaxed Fit Hoodie,1499,"4.3
|
515","|
515",https://www.myntra.com/sweatshirts/hm/hm-men-relaxed-fit-hoodie/20179266/buy,"60% Cotton, 40% Polyester
Machine wash"
64,HRX by Hrithik Roshan,Men Running Bomber Jacket,2089,"4.2
|
1.5k","|
1.5k",https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black--grey-camouflage-printed-running-bomber-jacket/4453300/buy,"100% polyester 
Machine-wash"
65,PERFKT-U,Solid Padded Jacket,999,"4.1
|
5.9k","|
5.9k",https://www.myntra.com/jackets/perfkt-u/perfkt-u-men-navy-blue-solid-insulator-padded-jacket/12681772/buy,"Material: Polyester
Dry Clean"
66,Allen Solly,Men Solid Sweatshirt,1189,"4.4
|
557","|
557",https://www.myntra.com/sweatshirts/allen-solly/allen-solly-men-black-solid-sweatshirt/10556442/buy,"60% cotton, 40% polyester
Machine-wash"
67,Woodland,Men Nylon Padded Jacket,4797,"4
|
16","|
16",https://www.myntra.com/jackets/woodland/woodland-men-nylon-long-sleeves-padded-jacket/21217716/buy,"Nylon
Machine Wash"
68,Powerlook,Pure Cotton Varsity Jacket,1949,,,https://www.myntra.com/jackets/powerlook/powerlook-men-typography-pure-cotton-varsity-jacket/21604762/buy,"100% Cotton
Machine Wash"
69,Woods,Open Front Jacket,4797,"3.9
|
21","|
21",https://www.myntra.com/jackets/woods/woods-men-open-front-jacket/20212002/buy,"Polyester
Machine wash
SHELL: 100% POLYESTERLINING: 100% POLYESTERPADDING: 100% POLYESTERTRIM: 100% LEATHER"
70,Roadster,Men Solid Bomber Jacket,2069,"4.1
|
1.2k","|
1.2k",https://www.myntra.com/jackets/roadster/roadster-men-olive-green-solid-bomber-jacket/10679196/buy,"Shell: 100% Cotton
Lining: 100% polyester
Machine-wash"
71,ADIDAS,M 3S FL Solid Sweatshirt,1999,"4.6
|
75","|
75",https://www.myntra.com/sweatshirts/adidas/adidas-men-m-3s-fl-solid-longline-sweatshirt/18520098/buy,"70% Cotton, 30% Recycled polyester
Machine wash"
72,Justanned,Leather Lightweight Outdoor Biker Jacket,2999,"4
|
24","|
24",https://www.myntra.com/jackets/justanned/justanned-men-black-leather-lightweight-outdoor-biker-jacket/18671586/buy,Clean by Professional Leather Cleaner
73,Almo Wear,Men Hooded Sweatshirt,1299,"4.4
|
93","|
93",https://www.myntra.com/sweatshirts/almo-wear/almo-wear-men-black-hooded-sweatshirt/19720804/buy,"Cotton
Gentle machine or hand cold wash with like colors; Low Heat Tumble Dry; Do not Wring, Iron, bleach, or dry clean"
74,U.S. Polo Assn. Denim Co.,Striped Padded Jacket,3849,"4.6
|
61","|
61",https://www.myntra.com/jackets/us-polo-assn-denim-co/u-s-polo-assn-denim-co-men-black-white-striped-padded-jacket/19165812/buy,100% Polyester Hand Wash
75,Roadster,Solid Hooded Sweatshirt,674,"4.4
|
2.3k","|
2.3k",https://www.myntra.com/sweatshirts/roadster/roadster-men-black-solid-hooded-sweatshirt/11959226/buy,"Material: 52% polyester, 48% cotton
Machine Wash"
76,Roadster,Men Solid Biker Jacket,1749,"4.2
|
963","|
963",https://www.myntra.com/jackets/roadster/rdstr-men-brown-solid-biker-jacket/1845112/buy,"PU
Dry-clean"
77,Justanned,Solid Leather Jacket,2799,"3.8
|
176","|
176",https://www.myntra.com/jackets/justanned/justanned-men-black-solid-lightweight-leather-jacket/13161544/buy,"Material: Leather
Dry Clean"
78,Mr Bowerbird,Men Solid Tailored Jacket,3499,"3.8
|
286","|
286",https://www.myntra.com/jackets/mr-bowerbird/mr-bowerbird-men-navy-blue-solid-tailored-jacket/7825829/buy,"Material: 100% cotton
Machine Wash"
79,WROGN,Men Solid Tailored Jacket,2851,"4.2
|
1k","|
1k",https://www.myntra.com/jackets/wrogn/wrogn-men-black-solid-tailored-jacket/6832134/buy,"Base: 88% polyester, 12% cotton
Coating:100% PU
Lining:100% poly
Dry-clean"
80,Jack & Jones,Solid Puffer Jacket,2474,"4.4
|
17","|
17",https://www.myntra.com/jackets/jack--jones/jack--jones-men-red-solid-puffer-jacket/19349078/buy,"Shell: 100% Polyester
Lining: 100% Polyester
Machine wash"
81,U.S. Polo Assn.,Men Solid Hooded Puffer Jacket,6999,"4.8
|
8","|
8",https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-navy-blue-solid-hooded-puffer-jacket/19020668/buy,"Shell: 92% Nylon, 8% Spandex
Lining: 100% Polyester
Hand wash"
82,Kook N Keech,Men Solid Sweatshirt,719,"3.8
|
3.6k","|
3.6k",https://www.myntra.com/sweatshirts/kook-n-keech/kook-n-keech-men-black-solid-sweatshirt/2175514/buy,"52% polyester, 48% cotton
Machine-wash"
83,Roadster,Men Solid Denim Jacket,989,"4.3
|
1.6k","|
1.6k",https://www.myntra.com/jackets/roadster/roadster-men-navy-blue-solid-denim-jacket/10617856/buy,"Material: Cotton
Machine Wash"
84,U.S. Polo Assn.,Solid Padded Jacket,3149,"4.4
|
313","|
313",https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-olive-green-solid-padded-jacket/12635862/buy,"Shell: 100% polyester
Lining: 100% polyester
Machine Wash"
85,U.S. Polo Assn.,Solid Puffer Jacket,4199,"4
|
51","|
51",https://www.myntra.com/jackets/us-polo-assn/u-s-polo-assn-men-solid-puffer-jacket/19165874/buy,"Shell: 100% Polyester
Lining: 100% Polyester
Machine Wash"
86,HRX by Hrithik Roshan,Solid Active Bomber Jacket,2199,"4.3
|
1.3k","|
1.3k",https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-maroon-solid-active-bomber-jacket/9297907/buy,"Knit Jacket
Fabric: Cotton Polyamide Blend
Machine Wash"
87,Woodland,Men Puffer Jacket,4797,"4.3
|
31","|
31",https://www.myntra.com/jackets/woodland/woodland-men-puffer-jacket/20212126/buy,"Cotton    
Machine wash
SHELL: 70% COTTON /30% POLYESTERRIB: 96% COTTON /4% SPANDEX"
88,Roadster,Men Solid Sweatshirt,549,"4
|
533","|
533",https://www.myntra.com/sweatshirts/roadster/roadster-men-red-solid-hooded-sweatshirt/7781175/buy,"100% Cotton
Machine-wash"
89,HIGHLANDER,Solid Denim Jacket,924,"4.2
|
3.3k","|
3.3k",https://www.myntra.com/jackets/highlander/highlander-men-black-solid-denim-jacket/13170894/buy,"Material: Cotton
Machine Wash"
90,HRX by Hrithik Roshan,Men Lifestyle Hooded Jacket,1299,"3.8
|
902","|
902",https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-solid-lifestyle-hooded-sporty-jacket/9445855/buy,"100% polyester
Machine-wash"
91,Roadster,Solid Denim Jacket,1149,"4.2
|
1.3k","|
1.3k",https://www.myntra.com/jackets/roadster/roadster-men-blue-solid-denim-jacket/12288660/buy,"Material: Cotton
Machine Wash"
92,U.S. Polo Assn.,Men Hooded Puffer Jacket,4094,"4.1
|
35","|
35",https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-grey-navy-blue-colourblocked-hooded-puffer-jacket/19020704/buy,"Shell: 100% Polyester
Lining: 100% Polyester
Dry clean"
93,H&M,THERMOLITE Teddy Top,1754,"4.4
|
26","|
26",https://www.myntra.com/sweatshirts/hm/hm-men-black-regular-fit-thermolite-teddy-top/16591516/buy,"100% Polyester
Machine Wash"
94,Roadster,Men Solid Puffer Jacket,899,"4.1
|
2.7k","|
2.7k",https://www.myntra.com/jackets/roadster/roadster-men-navy-blue-solid-puffer-jacket/1845160/buy,"100% polyester
Machine-wash"
95,Roadster,Men Solid Bomber Jacket,1599,"4
|
526","|
526",https://www.myntra.com/jackets/roadster/the-roadster-lifestyle-co-men-beige-solid-bomber-jacket/9587613/buy,"Material: 100% cotton
Lining: 100% polyester
Machine Wash"
96,Mast & Harbour,Men Solid Sweatshirt,989,"4
|
1.6k","|
1.6k",https://www.myntra.com/sweatshirts/mast--harbour/mast--harbour-men-sea-green-solid-sweatshirt/5711052/buy,"100% cotton
Machine-wash"
97,ADIDAS,ZNE Solid Hooded Sporty Jacket,8499,"4.2
|
32","|
32",https://www.myntra.com/jackets/adidas/adidas-men-navy-blue-zne-solid-hooded-sporty-jacket/19187014/buy,"56% cotton, 40% recycled polyester
Machine wash as per tag"
98,WROGN,Men Solid Biker Jacket,2255,"4.1
|
1.1k","|
1.1k",https://www.myntra.com/jackets/wrogn/wrogn-men-olive-green-solid-slim-fit-biker-jacket/10187221/buy,"100% PU, Dry Clean"
99,WROGN,Men Solid Biker Jacket,2349,"4.1
|
785","|
785",https://www.myntra.com/jackets/wrogn/wrogn-men-burgundy-solid-biker-jacket/6832122/buy,"100% Polyester
Dry-clean"
100,HIGHLANDER,Men Printed Sweatshirt,599,"3.4
|
8","|
8",https://www.myntra.com/sweatshirts/highlander/highlander-men-peach-coloured-printed-sweatshirt/20849912/buy,"Polyester
Machine wash"
101,Roadster,Men Solid Tailored Jacket,1999,"4.1
|
526","|
526",https://www.myntra.com/jackets/roadster/the-roadster-lifestyle-co-men-brown-solid-tailored-jacket/9564013/buy,"Shell: PU
Lining: Polyester
Dry-clean"
102,HIGHLANDER,Men Hooded Sweatshirt,599,"4
|
1.9k","|
1.9k",https://www.myntra.com/sweatshirts/highlander/highlander-men-black-printed-hooded-sweatshirt/15907502/buy,"52% Cotton 48% Polyester
Machine wash"
103,ADIDAS,BSC 3-Stripes Insulated Jacket,7649,"3.4
|
24","|
24",https://www.myntra.com/jackets/adidas/adidas-men-olive-green-bsc-3-stripes-insulated-sustainable-winter-jacket/18527396/buy,"Shell: 100% polyester taffeta
Lining: 100% recycled polyester plain weave
Machine wash as per tag"
104,U.S. Polo Assn.,Solid Hooded Padded Jacket,4799,"4
|
29","|
29",https://www.myntra.com/jackets/us-polo-assn/u-s-polo-assn-men-navy-blue-solid--hooded-padded-jacket/19020458/buy,"Shell: 100% Polyester
Lining: 100% Polyester
Machine Wash"
105,H&M,Regular Fit Cotton Sweatshirt,1399,"4.4
|
184","|
184",https://www.myntra.com/sweatshirts/hm/hm-men-black-regular-fit-cotton-sweatshirt/20305162/buy,"100% Cotton
Machine Wash"
106,WROGN,Slim Fit Tailored Jacket,2849,"4.1
|
447","|
447",https://www.myntra.com/jackets/wrogn/wrogn-men-navy-blue-solid-slim-fit-tailored-jacket/10187129/buy,"100% polyester
Machine-wash"
107,GANT,Windcheater Quilted Jacket,14999,"5
|
8","|
8",https://www.myntra.com/jackets/gant/gant-men-black-windcheater-quilted-jacket/19628724/buy,"Outershell: Polyester
Lining: Synthetic
Dry clean"
108,Kook N Keech,Men Printed Sweatshirt,719,"3.8
|
3.8k","|
3.8k",https://www.myntra.com/sweatshirts/kook-n-keech/kook-n-keech-men-black-printed-sweatshirt/2175492/buy,"52% polyester, 48% cotton
Machine-wash"
109,LOCOMOTIVE,Men Solid Denim Jacket,857,"4.1
|
1k","|
1k",https://www.myntra.com/jackets/locomotive/locomotive-men-blue-solid-denim-jacket/10730652/buy,"Cotton
Machine-wash"
110,U.S. Polo Assn.,Solid Puffer Jacket,4199,"4
|
51","|
51",https://www.myntra.com/jackets/us-polo-assn/u-s-polo-assn-men-solid-puffer-jacket/19165874/buy,"Shell: 100% Polyester
Lining: 100% Polyester
Machine Wash"
111,Woodland,Men Printed Padded Jacket,4197,"3.4
|
31","|
31",https://www.myntra.com/jackets/woodland/woodland-men-black--olive-green-camouflage-printed-padded-jacket/17313424/buy,"Shell 1 : 100% Polyester, Shell 2 : 94% Polyester/ 6% Spandex, Lining : 100% Polyester, Filling : 100% Polyester
Machine Wash"
112,Roadster,Men Solid Denim Jacket,1399,"4.1
|
1.3k","|
1.3k",https://www.myntra.com/jackets/roadster/roadster-men-blue-solid-denim-jacket/10617886/buy,"Material: Cotton
Machine-wash"
113,H&M,Relaxed Fit Printed polo shirt,2299,"4.1
|
8","|
8",https://www.myntra.com/sweatshirts/hm/hm-men-relaxed-fit-printed-polo-shirt/21285200/buy,"100% Cotton
Machine Wash"
114,Roadster,Solid Denim Jacket,1049,"4
|
647","|
647",https://www.myntra.com/jackets/roadster/roadster-men-blue-solid-denim-jacket/12288602/buy,"Material: Cotton
Machine Wash"
115,Nike,Solid Sporty Jacket,2800,"3.8
|
207","|
207",https://www.myntra.com/jackets/nike/nike-men-black-solid-sporty-jacket/13252030/buy,"Material: Polyester
Machine Wash"
116,HRX by Hrithik Roshan,Men Solid Bomber,2089,"3.7
|
2.2k","|
2.2k",https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-burgundy-solid-bomber/4453310/buy,"100% polyester 
Machine-wash"
117,Nautica,Men Padded Jacket,4499,"4.2
|
26","|
26",https://www.myntra.com/jackets/nautica/nautica-men-black--white-solid-mock-collar-sleeveless-padded-jacket/17561072/buy,"Shell: 100% Polyester
Lining: 100% Polyester
Padding: 100%
Machine Wash"
