,brand,product,price,rating,rating_counts,link,material_info
672,Roadster,Women Colourblocked Sweatshirt,699,"3.8
|
108","|
108",https://www.myntra.com/sweatshirts/roadster/roadster-women-blue--red-colourblocked-sweatshirt/14331994/buy,"60% Cotton & 40% Polyester
Machine wash"
673,Kazo,Women Striped Pullover,1495,,,https://www.myntra.com/sweaters/kazo/kazo-women-black-striped-pullover/20489520/buy,"Polyester
Machine wash"
674,98 Degree North,Women Ribbed Pullover,797,"4.4
|
65","|
65",https://www.myntra.com/sweaters/98-degree-north/98-degree-north-women-white-ribbed-pullover-/15241656/buy,"Cotton
Machine wash"
675,Modeve,Women Floral Cardigan Sweater,1799,"4.8
|
6","|
6",https://www.myntra.com/sweaters/modeve/modeve-women-mustard--off-white-floral-ombre-cardigan-sweater/20381592/buy,"Acrylic
Hand wash"
676,Campus Sutra,Women Solid Sweatshirt,764,"4.2
|
840","|
840",https://www.myntra.com/sweatshirts/campus-sutra/campus-sutra-women-pink-solid-hooded-sweatshirt/10922036/buy,"Cotton
Machine-wash"
677,Kazo,Women Jasmine Printed Sweatshirt,1745,,,https://www.myntra.com/sweatshirts/kazo/kazo-women-brown-jasmine-printed-sweatshirt/20246972/buy,"Cotton
Machine Wash"
678,Kook N Keech,Printed Hooded Sweatshirt,799,"4.2
|
289","|
289",https://www.myntra.com/sweatshirts/kook-n-keech/kook-n-keech-women-blue--white-printed-hooded-sweatshirt/10884956/buy,"Material: 60% cotton, 40% polyester
Machine Wash"
679,MANGO,Women V-Neck Knitted Cardigan,1545,"3.6
|
7","|
7",https://www.myntra.com/sweaters/mango/mango-women-pink-v-neck-knitted-cardigan/19594142/buy,"48% polyamide,41% acrylic,11% wool
Hand wash"
680,ether,Women Ribbed Cardigan,799,,,https://www.myntra.com/sweaters/ether/ether-women-beige-ribbed-shawl-collar-acrylic-cardigan/18070994/buy,"100% Acrylic
Machine wash, cold"
681,Trendyol,Women Ribbed Acrylic Pullover,1379,,,https://www.myntra.com/sweaters/trendyol/trendyol-women-green-ribbed-acrylic-pullover/20719400/buy,"100% Acrylic
Machine Wash"
682,STREET 9,Women Ribbed Crop Cardigan,909,"4.6
|
11","|
11",https://www.myntra.com/sweaters/street-9/street-9-women-beige-ribbed-crop-cardigan/20235298/buy,"100% Acrylic
Machine wash"
683,MANGO,Women Sustainable Sweatshirt,2163,,,https://www.myntra.com/sweatshirts/mango/mango-women-grey-melange-printed-sustainable-sweatshirt/20379418/buy,"83% Cotton,12% Polyester, 5% Viscose
Machine wash"
684,aarbee,Women Printed Cardigan,1196,"5
|
6","|
6",https://www.myntra.com/sweaters/aarbee/aarbee-women-black--maroon-printed-cardigan/19828672/buy,"Acrylic
Hand wash"
685,Flying Machine,Hooded Front-Open Sweatshirt,1299,"4.3
|
135","|
135",https://www.myntra.com/sweatshirts/flying-machine/flying-machine-women-pink-solid-hooded-front-open-sweatshirt/12802238/buy,"Material: Cotton
Machine Wash"
686,Puma,Women Colourblocked Sweatshirt,3324,"4.4
|
11","|
11",https://www.myntra.com/sweatshirts/puma/puma-women-black--rust-pink-power-colourblocked-hooded-sweatshirt/18982828/buy,"68% Cotton & 32% Polyester
Machine Wash"
687,Roadster,Women Sweatshirt,499,"3.6
|
22","|
22",https://www.myntra.com/sweatshirts/roadster/roadster-the-lifestyle-co-women-hooded-sweatshirt/15220930/buy,"Cotton Blend
Machine wash"
688,MANGO,Women Crop Sweater,2394,"4.2
|
5","|
5",https://www.myntra.com/sweaters/mango/mango-women-orange-crop-sweater/20705346/buy,"56% acrylic,44% polyamide
Machine wash"
689,Tokyo Talkies,Women Hooded Sweatshirt,458,"4.3
|
52","|
52",https://www.myntra.com/sweatshirts/tokyo-talkies/tokyo-talkies-women-pink-hooded-sweatshirt/20631170/buy,"Polyester
Machine wash"
690,Monte Carlo,Women Solid Cardigan,1421,,,https://www.myntra.com/sweaters/monte-carlo/monte-carlo-women-orange-solid-cardigan/18994348/buy,"70% Modal, 30% Nylon
Hand Wash"
691,Zigo,Women Longline Cardigan,1567,"4.2
|
67","|
67",https://www.myntra.com/sweaters/zigo/zigo-women-red-longline-cardigan/16378596/buy,"Wool
Machine wash"
