,brand,product,price,rating,rating_counts,link,material_info
63,Anouk,Checked Kanjeevaram Pure Silk Saree,1049,"4.3
|
1.2k","|
1.2k",https://www.myntra.com/sarees/anouk/anouk-mustard-yellow--gold-toned-checked-zari-pure-silk-kanjeevaram-saree/15935124/buy,"Saree Fabric: Pure Silk
Blouse Fabric: Pure Silk
Dry Clean"
64,Mitera,Woven Design Kanjeevaram Saree,1100,"4.5
|
6.2k","|
6.2k",https://www.myntra.com/sarees/mitera/mitera-yellow-silk-blend-woven-design-kanjeevaram-saree/11458584/buy,"Saree fabric: silk blend
Blouse fabric: silk blend
Dry-clean"
65,Wuxi,Woven Design Banarasi Pure Silk Saree,1199,"3.6
|
156","|
156",https://www.myntra.com/sarees/wuxi/wuxi-orange--pink-woven-design-zari-pure-silk-banarasi-saree/20118068/buy,"Pure silk
Dry Clean"
66,AVANTIKA FASHION,Ethnic Motifs Kanjeevaram Pure Silk Saree,999,"4
|
5","|
5",https://www.myntra.com/sarees/avantika-fashion/avantika-fashion-ethnic-motifs-zari-pure-silk-kanjeevaram-saree/21530784/buy,"Saree Fabric : Pure Silk 
Blouse Fabric :Pure Silk 
Hand Wash"
67,ODETTE,Embellished Saree,3780,,,https://www.myntra.com/sarees/odette/odette-embellished-sequinned-saree/21361512/buy,"Poly Georgette
Dry Clean"
68,KALINI,Pure Silk Saree,749,"4.4
|
79","|
79",https://www.myntra.com/sarees/kalini/kalini-yellow--red-zari-pure-silk-saree/20025340/buy,"Saree Fabric ::Vichitra Silk,Blouse Fabric :: Jaquard ,Work ::Lace
Dry clean"
69,Mitera,Woven Design Banarasi Silk Cotton Saree,1379,"4.4
|
430","|
430",https://www.myntra.com/sarees/mitera/mitera-green--gold-toned-woven-design-zari-silk-cotton-banarasi-saree/16587926/buy,"Saree Fabric: Silk Cotton
Blouse Fabric: Silk Cotton
Dry Clean"
70,Mitera,Solid Saree,1539,"3.5
|
47","|
47",https://www.myntra.com/sarees/mitera/mitera-solid-saree-with-embroidered-border/19813694/buy,"Saree fabric: Velvet
Blouse fabric: Velvet
Dry clean"
71,Vaidehi Fashion,Embellished Pure Georgette Saree,1799,"4.4
|
33","|
33",https://www.myntra.com/sarees/vaidehi-fashion/vaidehi-fashion-brown-embellished-sequinned-pure-georgette-saree/19982370/buy,"Saree Fabric: Georgette
Blouse Fabric: Dupion Silk
Dry clean."
72,Anouk,Banarasi Pure Silk Saree,1049,"4.4
|
274","|
274",https://www.myntra.com/sarees/anouk/anouk-yellow-zari-pure-silk-banarasi-saree/15935044/buy,"Saree Fabric: Pure Silk
Blouse Fabric: Pure Silk
Dry Clean"
73,Saree mall,Poly Georgette Saree,1349,"4.3
|
2k","|
2k",https://www.myntra.com/sarees/saree-mall/saree-mall-mustard-party-wear-saree-with-matching-blouse/14984834/buy,"Saree fabric: Poly Georgette
Blouse fabric: Velvet
Dry clean"
74,Mitera,Woven Design Kanjeevaram Silk Blend Saree,2261,"4.4
|
126","|
126",https://www.myntra.com/sarees/mitera/mitera-purple--golden-woven-design-zari-silk-blend-kanjeevaram-saree/18302884/buy,"Silk blend
Dry Clean"
75,Sangria,Solid Saree,1550,"4.1
|
1.2k","|
1.2k",https://www.myntra.com/sarees/sangria/sangria-navy-blue-solid-saree/14383658/buy,"Saree fabric: Poly Georgette
Blouse fabric: Brocade
Dry clean"
76,MOKSHA DESIGNS,Kanjeevaram Pure Silk Saree,19800,,,https://www.myntra.com/sarees/moksha-designs/moksha-designs-blue--black-woven-design-zari-pure-silk-kanjeevaram-saree/19505618/buy,"Pure silk
Dry clean only"
77,Saree mall,Banarasi Silk Blend Saree,1487,"4.1
|
696","|
696",https://www.myntra.com/sarees/saree-mall/saree-mall-blue--gold-toned-woven-design-zari-silk-blend-banarasi-sarees/15961032/buy,"Silk blend
Dry Clean"
78,Mitera,Ethnic Motifs Banarasi Silk Blend Saree,1351,"4.2
|
1.2k","|
1.2k",https://www.myntra.com/sarees/mitera/mitera-red--silver-coloured-ethnic-motifs-zari-woven-design-silk-blend-banarasi-saree/15012238/buy,"Saree fabric: Silk Blend
Blouse fabric: Silk Blend
Dry clean"
79,Amrutam Fab,Embellished Pure Georgette Saree,1299,"4.3
|
42","|
42",https://www.myntra.com/sarees/amrutam-fab/amrutam-fab-green-embellished-sequinned-pure-georgette-saree/19336554/buy,Dry Clean Only
80,KALINI,Saree,599,"4.2
|
492","|
492",https://www.myntra.com/sarees/kalini/kalini-white--gold-toned-zari-saree/19253020/buy,"Poly Cotton, Hand wash or Machine Wash"
81,KALINI,Woven Design Kanjeevaram Saree,689,"4.1
|
1.8k","|
1.8k",https://www.myntra.com/sarees/kalini/kalini-pink--mustard-yellow-ethnic-motifs-woven-design-half--half-kanjeevaram-saree/14879588/buy,"Saree fabric: Kanjeevaram Silk Blend
Blouse fabric: Silk Blend
Dry clean"
82,Jinax,Woven Design Banarasi Pure Silk Saree,1399,,,https://www.myntra.com/sarees/jinax/jinax-woven-design-zari-pure-silk-banarasi-saree/21332208/buy,"Pure Silk 
Dry Clean"
83,Mitera,Woven Design Saree,899,"4
|
436","|
436",https://www.myntra.com/sarees/mitera/mitera-gold-toned--pink-woven-design-saree/16967652/buy,"Saree Fabric: Silk Cotton
Blouse Fabric: Brocade
Dry Clean"
84,FABPIXEL,Embellished Pure Georgette Saree,4399,"4.2
|
17","|
17",https://www.myntra.com/sarees/fabpixel/fabpixel-pink-embellished-sequinned-pure-georgette-saree/19920602/buy,"Soft Georgette Material with Sequins.
Dry Clean Only."
85,Mitera,Woven Design Banarasi Silk Blend Saree,2474,"3.7
|
17","|
17",https://www.myntra.com/sarees/mitera/mitera-pink--gold-toned-woven-design-zari-silk-blend-banarasi-saree/20476316/buy,Dry Clean
86,Mitera,Woven Design Banarasi Saree,1715,"4.2
|
3.7k","|
3.7k",https://www.myntra.com/sarees/mitera/mitera-pink-woven-design-banarasi-saree/9140095/buy,"Saree fabric: silk blend
Blouse fabric: silk blend
Dry-clean"
87,Mitera,Solid Saree,2313,"4.2
|
669","|
669",https://www.myntra.com/sarees/mitera/mitera-red-solid-silk-blend-saree/10632926/buy,"Saree fabric: silk blend
Blouse fabric: silk blend
Dry-clean"
88,VASTRANAND,Embellished Saree,2354,"4.2
|
89","|
89",https://www.myntra.com/sarees/vastranand/vastranand-black-embellished-sequinned-saree/19232524/buy,"Saree: Poly Georgette
Blouse Piece: Art Silk
Dry Clean"
89,Mitera,Pink Pure Georgette Saree,2159,"3.8
|
150","|
150",https://www.myntra.com/sarees/mitera/mitera-pink-pure-georgette-saree-with-zari-border/16635044/buy,"Saree fabric: 80% Georgette 20% polyster
Blouse fabric: Pure silk
Dry clean"
90,Jinax,Banarasi Pure Silk Saree,1319,"2.9
|
34","|
34",https://www.myntra.com/sarees/jinax/jinax-yellow--silver-toned-floral-zari-pure-silk-banarasi-saree/20119562/buy,"Saree fabric: Pure silk
Blouse fabric: Pure silk
Dry clean"
91,KALINI,Woven Design Saree,799,"4.3
|
891","|
891",https://www.myntra.com/sarees/kalini/kalini-pink--golden-pure-silk-saree/17035750/buy,Dryclean
92,Tikhi Imli,Embellished Poly-Georgette Saree,1311,"4.3
|
511","|
511",https://www.myntra.com/sarees/tikhi-imli/tikhi-imli-embellished-poly-georgette-saree-with-solid-border/16188984/buy,"Saree fabric: Poly georgette
Blouse fabric: Poly georgette
Dry Clean"
93,Tikhi Imli,Digital Floral Print Saree,1259,"4.2
|
338","|
338",https://www.myntra.com/sarees/tikhi-imli/tikhi-imli-white--pink-digital-floral-print-saree/16294042/buy,"Poly crepe
Dry Clean"
94,Indi INSIDE,Embellished Kota Saree,999,"4.1
|
16","|
16",https://www.myntra.com/sarees/indi-inside/indi-inside-black--gold-toned-embellished-beads-and-stones-kota-saree/21004264/buy,Dry Clean Only
95,VAIRAGEE,Floral Organza Saree,2399,"4
|
45","|
45",https://www.myntra.com/sarees/vairagee/vairagee-floral-embroidered-organza-celebrity-saree/19823470/buy,"Georgette
100% Poly
Hand Wash ,"
96,all about you,Ethnic Motifs Kanjeevaram,1879,"4.3
|
341","|
341",https://www.myntra.com/sarees/all-about-you/all-about-you-burgundy--gold-toned-ethnic-motifs-zari-silk-blend-kanjeevaram-saree/16503934/buy,"Saree Fabric: Silk Blend
Blouse Fabric: Silk Blend
Dry clean"
97,Mitera,Banarasi Silk Cotton Saree,1455,"4.2
|
555","|
555",https://www.myntra.com/sarees/mitera/mitera-mauve--gold-toned-silk-cotton-banarasi-saree/15810740/buy,"Silk cotton
Dry Clean"
98,Inddus,Solid Georgette Saree,1286,"4.4
|
254","|
254",https://www.myntra.com/sarees/inddus/inddus-women-wine-solid-georgette-saree-with-blouse-piece/18340914/buy,"Saree: Georgette, Blouse: Georgette, Dry Clean"
99,Inddus,Embroidered Saree,1797,"4.2
|
1.5k","|
1.5k",https://www.myntra.com/sarees/inddus/inddus-mustard-yellow--gold-toned-net-embroidered-saree/12631330/buy,"Saree fabric: net
Blouse fabric: net
Dry-clean"
100,Mitera,Woven Design Kanjeevaram Silk Blend Saree,1403,"4.4
|
292","|
292",https://www.myntra.com/sarees/mitera/mitera-teal--gold-toned-woven-design-zari-silk-blend-kanjeevaram-saree/17957634/buy,"Silk Blend
Dry Clean"
101,SALWAR STUDIO,Cotton Lycra Saree Blouse,594,"4.1
|
769","|
769",https://www.myntra.com/saree-blouse/salwar-studio/salwar-studio-women-black-cotton-lycra-saree-blouse-for-women/5556553/buy,"Cotton
Hand Wash"
102,VASTRANAND,Paithani Silk Cotton Saree,1270,"4.1
|
1k","|
1k",https://www.myntra.com/sarees/vastranand/vastranand-brown-zari-silk-cotton-paithani-saree/16630964/buy,"Silk Cotton
First Wash Dry cleaner"
103,FABPIXEL,Embellished Pure Georgette Saree,4399,"4
|
4","|
4",https://www.myntra.com/sarees/fabpixel/fabpixel-grey-embellished-sequinned-pure-georgette-saree/19920604/buy,"Soft Georgette Material with Sequins .
Dry Clean Only."
104,VASTRANAND,Striped Sequinned Saree,1100,"4
|
1.1k","|
1.1k",https://www.myntra.com/sarees/vastranand/vastranand-pink--navy-blue-striped-sequinned-floral-applique-saree/17466042/buy,"Poly georgette
Dry clean"
105,KALINI,Woven Design Saree,799,"4.3
|
390","|
390",https://www.myntra.com/sarees/kalini/kalini-yellow--golden-woven-design-saree-/17035758/buy,Dryclean
106,Mitera,Striped Party Wear Saree,1049,"4.1
|
454","|
454",https://www.myntra.com/sarees/mitera/mitera-black--tan-striped-party-wear-saree/17292324/buy,"Poly georgette
Machine Wash"
107,Satrani,Woven Design Banarasi Saree,1032,"4.1
|
91","|
91",https://www.myntra.com/sarees/satrani/satrani-green--bronze-toned-woven-design-zari-banarasi-saree/19047588/buy,"Poly Silk
Hand Wash"
108,Mitera,Woven Design Kanjeevaram Saree,1039,"4.1
|
3.3k","|
3.3k",https://www.myntra.com/sarees/mitera/mitera-magenta--gold-toned-silk-blend-woven-design-kanjeevaram-saree/11244960/buy,"Saree fabric: silk blend
Blouse fabric: silk blend
Dry-clean"
