,brand,product,price,rating,rating_counts,link,material_info
579,Roadster,Colourblocked Round Neck Pure Cotton T-shirt,404,"4.1
|
1.2k","|
1.2k",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-olive-green--white-colourblocked-round-neck-pure-cotton-t-shirt/10970304/buy,"Material: 100% Cotton
Machine Wash"
580,Puma,Women Printed T-shirt,749,"4.6
|
12","|
12",https://www.myntra.com/tshirts/puma/puma-women-black-printed-t-shirt/18922090/buy,"100% Cotton
Machine Wash"
581,FableStreet,Women Cotton T-shirt,1196,"3.9
|
19","|
19",https://www.myntra.com/tshirts/fablestreet/fablestreet-women-pink-pure-cotton-t-shirt/17569648/buy,"Cotton Rib knit is breathable, stretchable, comfortable, anti-wrinkle and anti-pill. Machine cold wash. Do not bleach. Do not iron. Do not tumble dry/flat dry. Turn inside out before washing. Wash dark colours separately."
582,Bewakoof,Women Printed Slim Fit T-shirt,329,"4.4
|
36","|
36",https://www.myntra.com/tshirts/bewakoof/bewakoof-women-white-typography-printed--pure-cotton--slim-fit-t-shirt/19341514/buy,"Cotton
Gentle machine wash"
583,Tommy Hilfiger,Women Pure Cotton T-shirt,1599,,,https://www.myntra.com/tshirts/tommy-hilfiger/tommy-hilfiger-women-pure-cotton-brand-logo-printed-t-shirt/21088184/buy,"100% Cotton
Machine Wash"
584,Roadster,Solid Round Neck Pure Cotton T-shirt,319,"4
|
713","|
713",https://www.myntra.com/tshirts/roadster/roadster-women-red-solid-round-neck-pure-cotton-t-shirt/8967481/buy,"100% Cotton
Machine-wash"
585,The Souled Store,Women Printed T-shirt,427,"4.5
|
142","|
142",https://www.myntra.com/tshirts/the-souled-store/the-souled-store-women-black-powerpuff-girls-printed-t-shirt/17988742/buy,"Material: 100% Cotton
Machine wash"
586,HRX by Hrithik Roshan,Dyed Round Neck Crop Pure Cotton T-shirt,384,"4.2
|
1.1k","|
1.1k",https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-white--blue-dyed-round-neck-crop-pure-cotton-t-shirt/11704426/buy,"Material: 100% Cotton
Machine Wash"
587,Roadster,Women Pure Cotton T-shirt,314,"4.1
|
13","|
13",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-mustard-yellow-solid-pure-cotton-regular-fit-t-shirt/16941566/buy,"100% Cotton
Machine wash"
588,Tommy Hilfiger,Women Brand Logo Printed Slim Fit T-shirt,1599,,,https://www.myntra.com/tshirts/tommy-hilfiger/tommy-hilfiger-women-brand-logo-printed-slim-fit-t-shirt/21088416/buy,"60% Transitional Organic Cotton, 40% Polyester
Machine Wash"
589,HRX by Hrithik Roshan,Solid Round Neck T-shirt,549,"4.4
|
245","|
245",https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-jet-black--bright-white-colourblock-rapid-dry-antimicrobial-training-tshirt/13101142/buy,"Material: 60% Cotton 40% Polyester
Machine Wash"
590,HRX by Hrithik Roshan,Training Rapid-Dry Tshirts,449,"4.1
|
79","|
79",https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-training-women-neon-orange-rapid-dry-typography-tshirts/17208290/buy,"Knit T-Shirt
Fabric: 100% Polyester
Machine Wash"
591,Fred Perry,Women High Neck T-shirt,9500,,,https://www.myntra.com/tshirts/fred-perry/fred-perry-women-black-high-neck-t-shirt/21009808/buy,"60% Cotton, 40% Modal
Machine Wash"
592,H&M,Fitted Pure Cotton Top,799,,,https://www.myntra.com/tshirts/hm/hm-women-fitted-pure-cotton-top/21460588/buy,"100% Cotton
Machine wash"
593,Bewakoof,Women Loose Cotton T-shirt,499,"4.2
|
9","|
9",https://www.myntra.com/tshirts/bewakoof/bewakoof-women-white-printed-drop-shoulder-sleeves-loose-cotton-t-shirt/20450280/buy,"Cotton
Machine Wash"
594,Blissclub,The Breezy Boyfriend Tee,1393,"4.8
|
20","|
20",https://www.myntra.com/tshirts/blissclub/blissclub-women-grape-oversized-breezy-boyfriend-tee/18965742/buy,"90% Polyester, 10% Spandex
Machine wash"
595,MANGO,Women Printed T-shirt,1492,"4
|
7","|
7",https://www.myntra.com/tshirts/mango/mango-women-charcoal-grey--orange-david-bowie-printed-pure-cotton-sustainable-t-shirt/20705528/buy,"Composition: 100% cotton
Machine Wash"
596,Roadster,Solid Round Neck T-shirt,289,"4.3
|
1.2k","|
1.2k",https://www.myntra.com/tshirts/roadster/roadster-women-blue-solid-round-neck-t-shirt/12193872/buy,"Material: Cotton
Machine Wash"
597,The Souled Store,Unisex Printed Applique T-shirt,524,"4.6
|
104","|
104",https://www.myntra.com/tshirts/the-souled-store/the-souled-store-unisex-black-printed-courage-the-cowardly-dog-applique-t-shirt/15248486/buy,"Cotton
Machine wash"
598,max,Women Ribbed T-shirt,599,"4.3
|
11","|
11",https://www.myntra.com/tshirts/max/max-women-ribbed-extended-sleeves-t-shirt/20202736/buy,"Cotton blend
Machine-wash"
599,Roadster,Printed Round Neck Pure Cotton T-shirt,449,"4
|
1k","|
1k",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-white-printed-round-neck-pure-cotton-t-shirt/10964410/buy,"Material: 100% cotton
Machine Wash"
